Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Compras,Firefox 58.0,,2018-02-01 16:35:30,2018-02-01 16:38:41,"3m - 11,015s",FAILED
,,,,,,
Test Cases/COMPRAS/Adicionar Carrinho,Firefox 58.0,,2018-02-01 16:35:31,2018-02-01 16:36:34,"1m - 3,805s",FAILED
openBrowser,Firefox 58.0,,2018-02-01 16:35:31,2018-02-01 16:35:40,"9,075s",PASSED
navigateToUrl,Firefox 58.0,,2018-02-01 16:35:40,2018-02-01 16:35:45,"5,302s",PASSED
click,Firefox 58.0,,2018-02-01 16:35:45,2018-02-01 16:35:49,"3,314s",PASSED
setText,Firefox 58.0,,2018-02-01 16:35:49,2018-02-01 16:35:53,"4,142s",PASSED
setText,Firefox 58.0,,2018-02-01 16:35:53,2018-02-01 16:35:57,"4,107s",PASSED
click,Firefox 58.0,,2018-02-01 16:35:57,2018-02-01 16:36:01,"3,825s",PASSED
click,Firefox 58.0,,2018-02-01 16:36:01,2018-02-01 16:36:03,"2,282s",PASSED
click,Firefox 58.0,,2018-02-01 16:36:03,2018-02-01 16:36:34,"31,491s",FAILED
,,,,,,
Test Cases/COMPRAS/Minhas inscricoes - Concluida,Firefox 58.0,,2018-02-01 16:36:34,2018-02-01 16:37:43,"1m - 8,716s",PASSED
openBrowser,Firefox 58.0,,2018-02-01 16:36:35,2018-02-01 16:36:44,"9,328s",PASSED
navigateToUrl,Firefox 58.0,,2018-02-01 16:36:44,2018-02-01 16:36:50,"6,570s",PASSED
click,Firefox 58.0,,2018-02-01 16:36:50,2018-02-01 16:36:54,"3,312s",PASSED
setText,Firefox 58.0,,2018-02-01 16:36:54,2018-02-01 16:36:58,"4,116s",PASSED
setText,Firefox 58.0,,2018-02-01 16:36:58,2018-02-01 16:37:02,"4,091s",PASSED
click,Firefox 58.0,,2018-02-01 16:37:02,2018-02-01 16:37:06,"3,780s",PASSED
click,Firefox 58.0,,2018-02-01 16:37:06,2018-02-01 16:37:08,"2,264s",PASSED
click,Firefox 58.0,,2018-02-01 16:37:08,2018-02-01 16:37:12,"3,675s",PASSED
selectOptionByValue,Firefox 58.0,,2018-02-01 16:37:12,2018-02-01 16:37:30,"18,539s",PASSED
click,Firefox 58.0,,2018-02-01 16:37:30,2018-02-01 16:37:34,"3,387s",PASSED
check,Firefox 58.0,,2018-02-01 16:37:34,2018-02-01 16:37:42,"8,267s",PASSED
closeBrowser,Firefox 58.0,,2018-02-01 16:37:42,2018-02-01 16:37:43,"1,260s",PASSED
,,,,,,
Test Cases/COMPRAS/Minhas inscricoes - Sem Resultado,Firefox 58.0,,2018-02-01 16:37:43,2018-02-01 16:38:41,"58,111s",PASSED
openBrowser,Firefox 58.0,,2018-02-01 16:37:43,2018-02-01 16:37:51,"7,472s",PASSED
navigateToUrl,Firefox 58.0,,2018-02-01 16:37:51,2018-02-01 16:37:56,"5,185s",PASSED
click,Firefox 58.0,,2018-02-01 16:37:56,2018-02-01 16:37:59,"3,278s",PASSED
setText,Firefox 58.0,,2018-02-01 16:37:59,2018-02-01 16:38:03,"4,110s",PASSED
setText,Firefox 58.0,,2018-02-01 16:38:03,2018-02-01 16:38:07,"4,101s",PASSED
click,Firefox 58.0,,2018-02-01 16:38:07,2018-02-01 16:38:11,"3,814s",PASSED
click,Firefox 58.0,,2018-02-01 16:38:11,2018-02-01 16:38:14,"2,274s",PASSED
click,Firefox 58.0,,2018-02-01 16:38:14,2018-02-01 16:38:17,"3,227s",PASSED
selectOptionByValue,Firefox 58.0,,2018-02-01 16:38:17,2018-02-01 16:38:34,"17,491s",PASSED
click,Firefox 58.0,,2018-02-01 16:38:34,2018-02-01 16:38:37,"2,545s",PASSED
check,Firefox 58.0,,2018-02-01 16:38:37,2018-02-01 16:38:40,"3,248s",PASSED
closeBrowser,Firefox 58.0,,2018-02-01 16:38:40,2018-02-01 16:38:41,"1,217s",PASSED
