Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Compras,Firefox 58.0,,2018-02-01 11:03:38,2018-02-01 11:05:55,"2m - 17,205s",PASSED
,,,,,,
Test Cases/COMPRAS/Adicionar Carrinho,Firefox 58.0,,2018-02-01 11:03:39,2018-02-01 11:04:41,"1m - 2,349s",PASSED
openBrowser,Firefox 58.0,,2018-02-01 11:03:39,2018-02-01 11:03:47,"7,845s",PASSED
navigateToUrl,Firefox 58.0,,2018-02-01 11:03:47,2018-02-01 11:03:56,"9,509s",PASSED
click,Firefox 58.0,,2018-02-01 11:03:56,2018-02-01 11:04:00,"4,001s",PASSED
setText,Firefox 58.0,,2018-02-01 11:04:00,2018-02-01 11:04:04,"4,107s",PASSED
setText,Firefox 58.0,,2018-02-01 11:04:04,2018-02-01 11:04:08,"4,071s",PASSED
click,Firefox 58.0,,2018-02-01 11:04:08,2018-02-01 11:04:15,"6,411s",PASSED
click,Firefox 58.0,,2018-02-01 11:04:15,2018-02-01 11:04:27,"11,707s",PASSED
click,Firefox 58.0,,2018-02-01 11:04:27,2018-02-01 11:04:29,"2,270s",PASSED
click,Firefox 58.0,,2018-02-01 11:04:29,2018-02-01 11:04:34,"5,277s",PASSED
click,Firefox 58.0,,2018-02-01 11:04:34,2018-02-01 11:04:36,"2,269s",PASSED
check,Firefox 58.0,,2018-02-01 11:04:36,2018-02-01 11:04:40,"3,285s",PASSED
closeBrowser,Firefox 58.0,,2018-02-01 11:04:40,2018-02-01 11:04:41,"1,305s",PASSED
,,,,,,
Test Cases/COMPRAS/Minhas inscricoes - Concluida,Firefox 58.0,,2018-02-01 11:04:41,2018-02-01 11:05:55,"1m - 14,464s",PASSED
openBrowser,Firefox 58.0,,2018-02-01 11:04:41,2018-02-01 11:04:48,"6,968s",PASSED
navigateToUrl,Firefox 58.0,,2018-02-01 11:04:48,2018-02-01 11:04:58,"9,985s",PASSED
click,Firefox 58.0,,2018-02-01 11:04:58,2018-02-01 11:05:03,"4,829s",PASSED
setText,Firefox 58.0,,2018-02-01 11:05:03,2018-02-01 11:05:07,"4,107s",PASSED
setText,Firefox 58.0,,2018-02-01 11:05:07,2018-02-01 11:05:11,"4,090s",PASSED
click,Firefox 58.0,,2018-02-01 11:05:11,2018-02-01 11:05:17,"5,751s",PASSED
click,Firefox 58.0,,2018-02-01 11:05:17,2018-02-01 11:05:19,"2,250s",PASSED
click,Firefox 58.0,,2018-02-01 11:05:19,2018-02-01 11:05:23,"4,294s",PASSED
selectOptionByValue,Firefox 58.0,,2018-02-01 11:05:23,2018-02-01 11:05:42,"18,485s",PASSED
click,Firefox 58.0,,2018-02-01 11:05:42,2018-02-01 11:05:46,"4,039s",PASSED
check,Firefox 58.0,,2018-02-01 11:05:46,2018-02-01 11:05:54,"8,252s",PASSED
closeBrowser,Firefox 58.0,,2018-02-01 11:05:54,2018-02-01 11:05:55,"1,250s",PASSED
