Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Mensagens de validacao,Chrome 63.0.3239.132,,2018-01-26 17:22:40,2018-01-26 17:23:43,"1m - 3,162s",FAILED
,,,,,,
Test Cases/ENTRE/MSG CPF Invalido,Chrome 63.0.3239.132,Teste de valida\u00E7\u00E3o de mensagem para CPF Invalido na area de login,2018-01-26 17:22:40,2018-01-26 17:22:54,"14,080s",PASSED
openBrowser,Chrome 63.0.3239.132,,2018-01-26 17:22:40,2018-01-26 17:22:44,"3,925s",PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-01-26 17:22:44,2018-01-26 17:22:51,"7,074s",PASSED
click,Chrome 63.0.3239.132,,2018-01-26 17:22:51,2018-01-26 17:22:53,"1,385s",PASSED
doubleClick,Chrome 63.0.3239.132,,2018-01-26 17:22:53,2018-01-26 17:22:53,"0,111s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-26 17:22:53,2018-01-26 17:22:53,"0,142s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-26 17:22:53,2018-01-26 17:22:53,"0,127s",PASSED
click,Chrome 63.0.3239.132,,2018-01-26 17:22:53,2018-01-26 17:22:53,"0,101s",PASSED
check,Chrome 63.0.3239.132,,2018-01-26 17:22:53,2018-01-26 17:22:53,"0,122s",PASSED
closeBrowser,Chrome 63.0.3239.132,,2018-01-26 17:22:53,2018-01-26 17:22:54,"0,693s",PASSED
,,,,,,
Test Cases/ENTRE/MSG CPF nao cadastrado,Chrome 63.0.3239.132,,2018-01-26 17:22:54,2018-01-26 17:23:07,"13,163s",FAILED
openBrowser,Chrome 63.0.3239.132,,2018-01-26 17:22:54,2018-01-26 17:22:57,"2,450s",PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-01-26 17:22:57,2018-01-26 17:23:04,"6,850s",PASSED
click,Chrome 63.0.3239.132,,2018-01-26 17:23:04,2018-01-26 17:23:05,"1,353s",PASSED
doubleClick,Chrome 63.0.3239.132,,2018-01-26 17:23:05,2018-01-26 17:23:05,"0,078s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-26 17:23:05,2018-01-26 17:23:05,"0,113s",PASSED
doubleClick,Chrome 63.0.3239.132,,2018-01-26 17:23:05,2018-01-26 17:23:05,"0,085s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-26 17:23:05,2018-01-26 17:23:05,"0,114s",PASSED
click,Chrome 63.0.3239.132,,2018-01-26 17:23:05,2018-01-26 17:23:07,"1,473s",PASSED
check,Chrome 63.0.3239.132,,2018-01-26 17:23:07,2018-01-26 17:23:07,"0,419s",FAILED
,,,,,,
Test Cases/ENTRE/MSG Senha Errada,Chrome 63.0.3239.132,,2018-01-26 17:23:07,2018-01-26 17:23:21,"13,321s",FAILED
openBrowser,Chrome 63.0.3239.132,,2018-01-26 17:23:07,2018-01-26 17:23:10,"3,085s",PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-01-26 17:23:10,2018-01-26 17:23:17,"6,355s",PASSED
doubleClick,Chrome 63.0.3239.132,,2018-01-26 17:23:17,2018-01-26 17:23:18,"1,411s",PASSED
doubleClick,Chrome 63.0.3239.132,,2018-01-26 17:23:18,2018-01-26 17:23:18,"0,071s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-26 17:23:18,2018-01-26 17:23:18,"0,118s",PASSED
doubleClick,Chrome 63.0.3239.132,,2018-01-26 17:23:18,2018-01-26 17:23:18,"0,082s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-26 17:23:18,2018-01-26 17:23:19,"0,086s",PASSED
click,Chrome 63.0.3239.132,,2018-01-26 17:23:19,2018-01-26 17:23:20,"1,574s",PASSED
click,Chrome 63.0.3239.132,,2018-01-26 17:23:20,2018-01-26 17:23:21,"0,381s",FAILED
,,,,,,
Test Cases/ENTRE/MSG Cadastrar CPF,Chrome 63.0.3239.132,,2018-01-26 17:23:21,2018-01-26 17:23:31,"10,566s",PASSED
openBrowser,Chrome 63.0.3239.132,,2018-01-26 17:23:21,2018-01-26 17:23:23,"2,595s",PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-01-26 17:23:23,2018-01-26 17:23:29,"5,468s",PASSED
click,Chrome 63.0.3239.132,,2018-01-26 17:23:29,2018-01-26 17:23:30,"1,405s",PASSED
doubleClick,Chrome 63.0.3239.132,,2018-01-26 17:23:30,2018-01-26 17:23:30,"0,064s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-26 17:23:30,2018-01-26 17:23:30,"0,103s",PASSED
click,Chrome 63.0.3239.132,,2018-01-26 17:23:30,2018-01-26 17:23:30,"0,087s",PASSED
click,Chrome 63.0.3239.132,,2018-01-26 17:23:30,2018-01-26 17:23:31,"0,082s",PASSED
closeBrowser,Chrome 63.0.3239.132,,2018-01-26 17:23:31,2018-01-26 17:23:31,"0,638s",PASSED
,,,,,,
Test Cases/ENTRE/MSG CPF Ja Cadastrado,Chrome 63.0.3239.132,,2018-01-26 17:23:31,2018-01-26 17:23:43,"11,440s",PASSED
openBrowser,Chrome 63.0.3239.132,,2018-01-26 17:23:31,2018-01-26 17:23:33,"1,962s",PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-01-26 17:23:33,2018-01-26 17:23:39,"5,617s",PASSED
click,Chrome 63.0.3239.132,,2018-01-26 17:23:39,2018-01-26 17:23:40,"1,318s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-26 17:23:40,2018-01-26 17:23:40,"0,147s",PASSED
click,Chrome 63.0.3239.132,,2018-01-26 17:23:40,2018-01-26 17:23:42,"1,512s",PASSED
check,Chrome 63.0.3239.132,,2018-01-26 17:23:42,2018-01-26 17:23:42,"0,090s",PASSED
closeBrowser,Chrome 63.0.3239.132,,2018-01-26 17:23:42,2018-01-26 17:23:43,"0,630s",PASSED
