Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Mensagens de validacao,Firefox 58.0,,2018-01-26 17:37:19,2018-01-26 17:38:32,"1m - 12,951s",FAILED
,,,,,,
Test Cases/ENTRE/MSG CPF Invalido,Firefox 58.0,Teste de valida\u00E7\u00E3o de mensagem para CPF Invalido na area de login,2018-01-26 17:37:19,2018-01-26 17:37:34,"15,086s",PASSED
openBrowser,Firefox 58.0,,2018-01-26 17:37:20,2018-01-26 17:37:26,"6,237s",PASSED
navigateToUrl,Firefox 58.0,,2018-01-26 17:37:26,2018-01-26 17:37:32,"5,796s",PASSED
click,Firefox 58.0,,2018-01-26 17:37:32,2018-01-26 17:37:33,"1,351s",PASSED
doubleClick,Firefox 58.0,,2018-01-26 17:37:33,2018-01-26 17:37:33,"0,242s",PASSED
setText,Firefox 58.0,,2018-01-26 17:37:33,2018-01-26 17:37:33,"0,094s",PASSED
setText,Firefox 58.0,,2018-01-26 17:37:33,2018-01-26 17:37:34,"0,067s",PASSED
click,Firefox 58.0,,2018-01-26 17:37:34,2018-01-26 17:37:34,"0,359s",PASSED
check,Firefox 58.0,,2018-01-26 17:37:34,2018-01-26 17:37:34,"0,269s",PASSED
closeBrowser,Firefox 58.0,,2018-01-26 17:37:34,2018-01-26 17:37:34,"0,236s",PASSED
,,,,,,
Test Cases/ENTRE/MSG CPF nao cadastrado,Firefox 58.0,,2018-01-26 17:37:34,2018-01-26 17:37:51,"16,645s",FAILED
openBrowser,Firefox 58.0,,2018-01-26 17:37:35,2018-01-26 17:37:40,"5,247s",PASSED
navigateToUrl,Firefox 58.0,,2018-01-26 17:37:40,2018-01-26 17:37:48,"8,070s",PASSED
click,Firefox 58.0,,2018-01-26 17:37:48,2018-01-26 17:37:50,"1,681s",PASSED
doubleClick,Firefox 58.0,,2018-01-26 17:37:50,2018-01-26 17:37:50,"0,208s",PASSED
setText,Firefox 58.0,,2018-01-26 17:37:50,2018-01-26 17:37:50,"0,071s",PASSED
doubleClick,Firefox 58.0,,2018-01-26 17:37:50,2018-01-26 17:37:50,"0,214s",PASSED
setText,Firefox 58.0,,2018-01-26 17:37:50,2018-01-26 17:37:50,"0,047s",PASSED
click,Firefox 58.0,,2018-01-26 17:37:50,2018-01-26 17:37:51,"0,641s",PASSED
check,Firefox 58.0,,2018-01-26 17:37:51,2018-01-26 17:37:51,"0,306s",FAILED
,,,,,,
Test Cases/ENTRE/MSG Senha Errada,Firefox 58.0,,2018-01-26 17:37:51,2018-01-26 17:38:06,"14,488s",PASSED
openBrowser,Firefox 58.0,,2018-01-26 17:37:51,2018-01-26 17:37:57,"5,368s",PASSED
navigateToUrl,Firefox 58.0,,2018-01-26 17:37:57,2018-01-26 17:38:02,"4,924s",PASSED
doubleClick,Firefox 58.0,,2018-01-26 17:38:02,2018-01-26 17:38:02,"0,193s",PASSED
doubleClick,Firefox 58.0,,2018-01-26 17:38:02,2018-01-26 17:38:04,"2,249s",PASSED
setText,Firefox 58.0,,2018-01-26 17:38:04,2018-01-26 17:38:04,"0,076s",PASSED
doubleClick,Firefox 58.0,,2018-01-26 17:38:04,2018-01-26 17:38:04,"0,206s",PASSED
setText,Firefox 58.0,,2018-01-26 17:38:04,2018-01-26 17:38:04,"0,040s",PASSED
click,Firefox 58.0,,2018-01-26 17:38:04,2018-01-26 17:38:05,"0,759s",PASSED
check,Firefox 58.0,,2018-01-26 17:38:05,2018-01-26 17:38:05,"0,240s",PASSED
closeBrowser,Firefox 58.0,,2018-01-26 17:38:05,2018-01-26 17:38:06,"0,282s",PASSED
,,,,,,
Test Cases/ENTRE/MSG Cadastrar CPF,Firefox 58.0,,2018-01-26 17:38:06,2018-01-26 17:38:19,"13,097s",PASSED
openBrowser,Firefox 58.0,,2018-01-26 17:38:06,2018-01-26 17:38:11,"5,572s",PASSED
navigateToUrl,Firefox 58.0,,2018-01-26 17:38:11,2018-01-26 17:38:16,"4,473s",PASSED
click,Firefox 58.0,,2018-01-26 17:38:16,2018-01-26 17:38:17,"1,369s",PASSED
doubleClick,Firefox 58.0,,2018-01-26 17:38:17,2018-01-26 17:38:17,"0,219s",PASSED
setText,Firefox 58.0,,2018-01-26 17:38:17,2018-01-26 17:38:18,"0,502s",PASSED
click,Firefox 58.0,,2018-01-26 17:38:18,2018-01-26 17:38:18,"0,274s",PASSED
click,Firefox 58.0,,2018-01-26 17:38:18,2018-01-26 17:38:18,"0,247s",PASSED
closeBrowser,Firefox 58.0,,2018-01-26 17:38:18,2018-01-26 17:38:19,"0,305s",PASSED
,,,,,,
Test Cases/ENTRE/MSG CPF Ja Cadastrado,Firefox 58.0,,2018-01-26 17:38:19,2018-01-26 17:38:32,"13,057s",PASSED
openBrowser,Firefox 58.0,,2018-01-26 17:38:19,2018-01-26 17:38:23,"4,442s",PASSED
navigateToUrl,Firefox 58.0,,2018-01-26 17:38:23,2018-01-26 17:38:29,"5,148s",PASSED
click,Firefox 58.0,,2018-01-26 17:38:29,2018-01-26 17:38:30,"1,648s",PASSED
setText,Firefox 58.0,,2018-01-26 17:38:30,2018-01-26 17:38:30,"0,078s",PASSED
click,Firefox 58.0,,2018-01-26 17:38:30,2018-01-26 17:38:31,"1,082s",PASSED
check,Firefox 58.0,,2018-01-26 17:38:31,2018-01-26 17:38:32,"0,262s",PASSED
closeBrowser,Firefox 58.0,,2018-01-26 17:38:32,2018-01-26 17:38:32,"0,255s",PASSED
