Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Mensagens de validacao,Chrome 63.0.3239.132,,2018-01-26 09:58:50,2018-01-26 09:59:50,"59,870s",FAILED
,,,,,,
Test Cases/ENTRE/MSG CPF Invalido,Chrome 63.0.3239.132,Teste de valida\u00E7\u00E3o de mensagem para CPF Invalido na area de login,2018-01-26 09:58:51,2018-01-26 09:59:02,"11,381s",PASSED
openBrowser,Chrome 63.0.3239.132,,2018-01-26 09:58:51,2018-01-26 09:58:54,"2,813s",PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-01-26 09:58:54,2018-01-26 09:58:59,"5,558s",PASSED
click,Chrome 63.0.3239.132,,2018-01-26 09:58:59,2018-01-26 09:59:01,"1,448s",PASSED
doubleClick,Chrome 63.0.3239.132,,2018-01-26 09:59:01,2018-01-26 09:59:01,"0,086s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-26 09:59:01,2018-01-26 09:59:01,"0,128s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-26 09:59:01,2018-01-26 09:59:01,"0,102s",PASSED
click,Chrome 63.0.3239.132,,2018-01-26 09:59:01,2018-01-26 09:59:01,"0,082s",PASSED
check,Chrome 63.0.3239.132,,2018-01-26 09:59:01,2018-01-26 09:59:01,"0,137s",PASSED
closeBrowser,Chrome 63.0.3239.132,,2018-01-26 09:59:01,2018-01-26 09:59:02,"0,658s",PASSED
,,,,,,
Test Cases/ENTRE/MSG CPF nao cadastrado,Chrome 63.0.3239.132,,2018-01-26 09:59:02,2018-01-26 09:59:14,"12,097s",FAILED
openBrowser,Chrome 63.0.3239.132,,2018-01-26 09:59:02,2018-01-26 09:59:04,"1,977s",PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-01-26 09:59:04,2018-01-26 09:59:10,"6,175s",PASSED
click,Chrome 63.0.3239.132,,2018-01-26 09:59:10,2018-01-26 09:59:12,"1,401s",PASSED
doubleClick,Chrome 63.0.3239.132,,2018-01-26 09:59:12,2018-01-26 09:59:12,"0,075s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-26 09:59:12,2018-01-26 09:59:12,"0,115s",PASSED
doubleClick,Chrome 63.0.3239.132,,2018-01-26 09:59:12,2018-01-26 09:59:12,"0,067s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-26 09:59:12,2018-01-26 09:59:12,"0,083s",PASSED
click,Chrome 63.0.3239.132,,2018-01-26 09:59:12,2018-01-26 09:59:14,"1,664s",PASSED
click,Chrome 63.0.3239.132,,2018-01-26 09:59:14,2018-01-26 09:59:14,"0,386s",FAILED
,,,,,,
Test Cases/ENTRE/MSG Senha Errada,Chrome 63.0.3239.132,,2018-01-26 09:59:14,2018-01-26 09:59:27,"12,402s",FAILED
openBrowser,Chrome 63.0.3239.132,,2018-01-26 09:59:14,2018-01-26 09:59:17,"2,600s",PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-01-26 09:59:17,2018-01-26 09:59:23,"5,920s",PASSED
doubleClick,Chrome 63.0.3239.132,,2018-01-26 09:59:23,2018-01-26 09:59:24,"1,342s",PASSED
doubleClick,Chrome 63.0.3239.132,,2018-01-26 09:59:24,2018-01-26 09:59:24,"0,063s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-26 09:59:24,2018-01-26 09:59:25,"0,155s",PASSED
doubleClick,Chrome 63.0.3239.132,,2018-01-26 09:59:25,2018-01-26 09:59:25,"0,087s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-26 09:59:25,2018-01-26 09:59:25,"0,087s",PASSED
click,Chrome 63.0.3239.132,,2018-01-26 09:59:25,2018-01-26 09:59:26,"1,626s",PASSED
click,Chrome 63.0.3239.132,,2018-01-26 09:59:26,2018-01-26 09:59:27,"0,403s",FAILED
,,,,,,
Test Cases/ENTRE/MSG Cadastrar CPF,Chrome 63.0.3239.132,,2018-01-26 09:59:27,2018-01-26 09:59:38,"11,101s",PASSED
openBrowser,Chrome 63.0.3239.132,,2018-01-26 09:59:27,2018-01-26 09:59:29,"2,558s",PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-01-26 09:59:29,2018-01-26 09:59:35,"5,923s",PASSED
click,Chrome 63.0.3239.132,,2018-01-26 09:59:35,2018-01-26 09:59:37,"1,475s",PASSED
doubleClick,Chrome 63.0.3239.132,,2018-01-26 09:59:37,2018-01-26 09:59:37,"0,066s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-26 09:59:37,2018-01-26 09:59:37,"0,105s",PASSED
click,Chrome 63.0.3239.132,,2018-01-26 09:59:37,2018-01-26 09:59:37,"0,088s",PASSED
click,Chrome 63.0.3239.132,,2018-01-26 09:59:37,2018-01-26 09:59:37,"0,072s",PASSED
closeBrowser,Chrome 63.0.3239.132,,2018-01-26 09:59:37,2018-01-26 09:59:38,"0,671s",PASSED
,,,,,,
Test Cases/ENTRE/MSG CPF Ja Cadastrado,Chrome 63.0.3239.132,,2018-01-26 09:59:38,2018-01-26 09:59:50,"12,339s",PASSED
openBrowser,Chrome 63.0.3239.132,,2018-01-26 09:59:38,2018-01-26 09:59:40,"1,948s",PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-01-26 09:59:40,2018-01-26 09:59:46,"6,256s",PASSED
click,Chrome 63.0.3239.132,,2018-01-26 09:59:46,2018-01-26 09:59:48,"1,451s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-26 09:59:48,2018-01-26 09:59:48,"0,137s",PASSED
click,Chrome 63.0.3239.132,,2018-01-26 09:59:48,2018-01-26 09:59:50,"1,675s",PASSED
check,Chrome 63.0.3239.132,,2018-01-26 09:59:50,2018-01-26 09:59:50,"0,090s",PASSED
closeBrowser,Chrome 63.0.3239.132,,2018-01-26 09:59:50,2018-01-26 09:59:50,"0,638s",PASSED
