Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
closeBrowser,Firefox 58.0,,2018-02-01 15:16:31,2018-02-01 15:16:32,"1,246s",PASSED
,,,,,,
Test Cases/Validacao Campo e MSG/MSG Senha Errada,Firefox 58.0,,2018-02-01 15:16:32,2018-02-01 15:17:13,"40,600s",PASSED
openBrowser,Firefox 58.0,,2018-02-01 15:16:32,2018-02-01 15:16:40,"7,965s",PASSED
navigateToUrl,Firefox 58.0,,2018-02-01 15:16:40,2018-02-01 15:16:49,"8,542s",PASSED
doubleClick,Firefox 58.0,,2018-02-01 15:16:49,2018-02-01 15:16:51,"2,226s",PASSED
doubleClick,Firefox 58.0,,2018-02-01 15:16:51,2018-02-01 15:16:55,"3,735s",PASSED
setText,Firefox 58.0,,2018-02-01 15:16:55,2018-02-01 15:16:59,"4,102s",PASSED
doubleClick,Firefox 58.0,,2018-02-01 15:16:59,2018-02-01 15:17:01,"2,222s",PASSED
setText,Firefox 58.0,,2018-02-01 15:17:01,2018-02-01 15:17:05,"4,064s",PASSED
click,Firefox 58.0,,2018-02-01 15:17:05,2018-02-01 15:17:08,"3,102s",PASSED
check,Firefox 58.0,,2018-02-01 15:17:08,2018-02-01 15:17:11,"3,260s",PASSED
closeBrowser,Firefox 58.0,,2018-02-01 15:17:11,2018-02-01 15:17:13,"1,219s",PASSED
,,,,,,
Test Cases/Validacao Campo e MSG/Verificar Email Rodape,Firefox 58.0,,2018-02-01 15:17:13,2018-02-01 15:17:36,"23,073s",PASSED
openBrowser,Firefox 58.0,,2018-02-01 15:17:13,2018-02-01 15:17:20,"7,475s",PASSED
navigateToUrl,Firefox 58.0,,2018-02-01 15:17:20,2018-02-01 15:17:31,"10,919s",PASSED
check,Firefox 58.0,,2018-02-01 15:17:31,2018-02-01 15:17:34,"3,271s",PASSED
closeBrowser,Firefox 58.0,,2018-02-01 15:17:34,2018-02-01 15:17:36,"1,277s",PASSED
,,,,,,
Test Cases/Validacao Campo e MSG/Verificar Localizacao,Firefox 58.0,,2018-02-01 15:17:36,2018-02-01 15:18:11,"35,212s",PASSED
openBrowser,Firefox 58.0,,2018-02-01 15:17:36,2018-02-01 15:17:44,"7,942s",PASSED
navigateToUrl,Firefox 58.0,,2018-02-01 15:17:44,2018-02-01 15:17:55,"10,943s",PASSED
doubleClick,Firefox 58.0,,2018-02-01 15:17:55,2018-02-01 15:17:57,"2,217s",PASSED
setText,Firefox 58.0,,2018-02-01 15:17:57,2018-02-01 15:18:04,"7,113s",PASSED
doubleClick,Firefox 58.0,,2018-02-01 15:18:04,2018-02-01 15:18:06,"2,214s",PASSED
check,Firefox 58.0,,2018-02-01 15:18:06,2018-02-01 15:18:10,"3,287s",PASSED
closeBrowser,Firefox 58.0,,2018-02-01 15:18:10,2018-02-01 15:18:11,"1,240s",PASSED
,,,,,,
Test Cases/Validacao Campo e MSG/Verificar PoliticasPrivacidade,Firefox 58.0,,2018-02-01 15:18:11,2018-02-01 15:18:36,"25,547s",PASSED
openBrowser,Firefox 58.0,,2018-02-01 15:18:11,2018-02-01 15:18:19,"7,495s",PASSED
navigateToUrl,Firefox 58.0,,2018-02-01 15:18:19,2018-02-01 15:18:29,"9,966s",PASSED
click,Firefox 58.0,,2018-02-01 15:18:29,2018-02-01 15:18:33,"4,268s",PASSED
doubleClick,Firefox 58.0,,2018-02-01 15:18:33,2018-02-01 15:18:35,"2,238s",PASSED
closeBrowser,Firefox 58.0,,2018-02-01 15:18:35,2018-02-01 15:18:36,"1,409s",PASSED
