Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
navigateToUrl,Firefox 58.0,,2018-02-01 11:08:36,2018-02-01 11:08:45,"9,074s",PASSED
click,Firefox 58.0,,2018-02-01 11:08:45,2018-02-01 11:08:50,"4,310s",PASSED
setText,Firefox 58.0,,2018-02-01 11:08:50,2018-02-01 11:08:54,"4,103s",PASSED
click,Firefox 58.0,,2018-02-01 11:08:54,2018-02-01 11:08:57,"3,421s",PASSED
check,Firefox 58.0,,2018-02-01 11:08:57,2018-02-01 11:09:00,"3,258s",PASSED
closeBrowser,Firefox 58.0,,2018-02-01 11:09:00,2018-02-01 11:09:02,"1,342s",PASSED
,,,,,,
Test Cases/Validacao Campo e MSG/MSG CPF nao cadastrado,Firefox 58.0,,2018-02-01 11:09:02,2018-02-01 11:09:40,"38,278s",PASSED
openBrowser,Firefox 58.0,,2018-02-01 11:09:02,2018-02-01 11:09:09,"6,940s",PASSED
navigateToUrl,Firefox 58.0,,2018-02-01 11:09:09,2018-02-01 11:09:16,"6,669s",PASSED
click,Firefox 58.0,,2018-02-01 11:09:16,2018-02-01 11:09:19,"3,798s",PASSED
doubleClick,Firefox 58.0,,2018-02-01 11:09:19,2018-02-01 11:09:22,"2,220s",PASSED
setText,Firefox 58.0,,2018-02-01 11:09:22,2018-02-01 11:09:26,"4,115s",PASSED
doubleClick,Firefox 58.0,,2018-02-01 11:09:26,2018-02-01 11:09:28,"2,223s",PASSED
setText,Firefox 58.0,,2018-02-01 11:09:28,2018-02-01 11:09:32,"4,086s",PASSED
click,Firefox 58.0,,2018-02-01 11:09:32,2018-02-01 11:09:36,"3,580s",PASSED
check,Firefox 58.0,,2018-02-01 11:09:36,2018-02-01 11:09:39,"3,253s",PASSED
closeBrowser,Firefox 58.0,,2018-02-01 11:09:39,2018-02-01 11:09:40,"1,255s",PASSED
,,,,,,
Test Cases/Validacao Campo e MSG/MSG Senha Errada,Firefox 58.0,,2018-02-01 11:09:40,2018-02-01 11:10:20,"39,897s",PASSED
openBrowser,Firefox 58.0,,2018-02-01 11:09:40,2018-02-01 11:09:48,"7,483s",PASSED
navigateToUrl,Firefox 58.0,,2018-02-01 11:09:48,2018-02-01 11:09:56,"8,202s",PASSED
doubleClick,Firefox 58.0,,2018-02-01 11:09:56,2018-02-01 11:09:58,"2,212s",PASSED
doubleClick,Firefox 58.0,,2018-02-01 11:09:58,2018-02-01 11:10:02,"3,726s",PASSED
setText,Firefox 58.0,,2018-02-01 11:10:02,2018-02-01 11:10:06,"4,112s",PASSED
doubleClick,Firefox 58.0,,2018-02-01 11:10:06,2018-02-01 11:10:08,"2,210s",PASSED
setText,Firefox 58.0,,2018-02-01 11:10:08,2018-02-01 11:10:12,"4,072s",PASSED
click,Firefox 58.0,,2018-02-01 11:10:12,2018-02-01 11:10:16,"3,276s",PASSED
check,Firefox 58.0,,2018-02-01 11:10:16,2018-02-01 11:10:19,"3,251s",PASSED
closeBrowser,Firefox 58.0,,2018-02-01 11:10:19,2018-02-01 11:10:20,"1,215s",PASSED
,,,,,,
Test Cases/Validacao Campo e MSG/Verificar Email Rodape,Firefox 58.0,,2018-02-01 11:10:20,2018-02-01 11:10:40,"20,463s",PASSED
openBrowser,Firefox 58.0,,2018-02-01 11:10:20,2018-02-01 11:10:28,"7,460s",PASSED
navigateToUrl,Firefox 58.0,,2018-02-01 11:10:28,2018-02-01 11:10:36,"8,399s",PASSED
check,Firefox 58.0,,2018-02-01 11:10:36,2018-02-01 11:10:39,"3,260s",PASSED
closeBrowser,Firefox 58.0,,2018-02-01 11:10:39,2018-02-01 11:10:40,"1,217s",PASSED
,,,,,,
Test Cases/Validacao Campo e MSG/Verificar Localizacao,Firefox 58.0,,2018-02-01 11:10:40,2018-02-01 11:11:15,"34,283s",PASSED
openBrowser,Firefox 58.0,,2018-02-01 11:10:41,2018-02-01 11:10:48,"6,936s",PASSED
navigateToUrl,Firefox 58.0,,2018-02-01 11:10:48,2018-02-01 11:10:57,"9,593s",PASSED
doubleClick,Firefox 58.0,,2018-02-01 11:10:57,2018-02-01 11:10:59,"2,234s",PASSED
setText,Firefox 58.0,,2018-02-01 11:10:59,2018-02-01 11:11:06,"7,077s",PASSED
doubleClick,Firefox 58.0,,2018-02-01 11:11:06,2018-02-01 11:11:09,"2,219s",PASSED
check,Firefox 58.0,,2018-02-01 11:11:09,2018-02-01 11:11:13,"4,776s",PASSED
closeBrowser,Firefox 58.0,,2018-02-01 11:11:13,2018-02-01 11:11:15,"1,260s",PASSED
,,,,,,
Test Cases/Validacao Campo e MSG/Verificar PoliticasPrivacidade,Firefox 58.0,,2018-02-01 11:11:15,2018-02-01 11:11:40,"25,700s",PASSED
openBrowser,Firefox 58.0,,2018-02-01 11:11:15,2018-02-01 11:11:22,"7,460s",PASSED
navigateToUrl,Firefox 58.0,,2018-02-01 11:11:22,2018-02-01 11:11:32,"9,868s",PASSED
click,Firefox 58.0,,2018-02-01 11:11:32,2018-02-01 11:11:37,"4,801s",PASSED
doubleClick,Firefox 58.0,,2018-02-01 11:11:37,2018-02-01 11:11:39,"2,211s",PASSED
closeBrowser,Firefox 58.0,,2018-02-01 11:11:39,2018-02-01 11:11:40,"1,233s",PASSED
