Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
openBrowser,Firefox 58.0,,2018-02-01 09:39:33,2018-02-01 09:39:41,"7,505s",PASSED
navigateToUrl,Firefox 58.0,,2018-02-01 09:39:41,2018-02-01 09:39:46,"5,383s",PASSED
check,Firefox 58.0,,2018-02-01 09:39:46,2018-02-01 09:39:50,"3,271s",PASSED
closeBrowser,Firefox 58.0,,2018-02-01 09:39:50,2018-02-01 09:39:51,"1,315s",PASSED
,,,,,,
Test Cases/Validacao Campo e MSG/Verificar Localizacao,Firefox 58.0,,2018-02-01 09:39:51,2018-02-01 09:40:07,"15,817s",FAILED
openBrowser,Firefox 58.0,,2018-02-01 09:39:51,2018-02-01 09:39:58,"6,951s",PASSED
navigateToUrl,Firefox 58.0,,2018-02-01 09:39:58,2018-02-01 09:40:03,"5,400s",PASSED
doubleClick,Firefox 58.0,,2018-02-01 09:40:03,2018-02-01 09:40:07,"3,301s",FAILED
,,,,,,
Test Cases/Validacao Campo e MSG/Verificar PoliticasPrivacidade,Firefox 58.0,,2018-02-01 09:40:07,2018-02-01 09:40:28,"21,061s",PASSED
openBrowser,Firefox 58.0,,2018-02-01 09:40:07,2018-02-01 09:40:15,"8,230s",PASSED
navigateToUrl,Firefox 58.0,,2018-02-01 09:40:15,2018-02-01 09:40:21,"6,167s",PASSED
click,Firefox 58.0,,2018-02-01 09:40:21,2018-02-01 09:40:24,"3,014s",PASSED
doubleClick,Firefox 58.0,,2018-02-01 09:40:24,2018-02-01 09:40:26,"2,221s",PASSED
closeBrowser,Firefox 58.0,,2018-02-01 09:40:26,2018-02-01 09:40:28,"1,318s",PASSED
