Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Pag Entre,Firefox 58.0,,2018-02-02 09:55:38,2018-02-02 09:57:58,"2m - 19,454s",PASSED
,,,,,,
Test Cases/ENTRE/Login Valido,Firefox 58.0,,2018-02-02 09:55:39,2018-02-02 09:56:14,"35,313s",PASSED
openBrowser,Firefox 58.0,,2018-02-02 09:55:39,2018-02-02 09:55:47,"8,341s",PASSED
navigateToUrl,Firefox 58.0,,2018-02-02 09:55:47,2018-02-02 09:55:53,"6,183s",PASSED
click,Firefox 58.0,,2018-02-02 09:55:53,2018-02-02 09:55:57,"3,596s",PASSED
setText,Firefox 58.0,,2018-02-02 09:55:57,2018-02-02 09:56:01,"4,145s",PASSED
setText,Firefox 58.0,,2018-02-02 09:56:01,2018-02-02 09:56:05,"4,104s",PASSED
click,Firefox 58.0,,2018-02-02 09:56:05,2018-02-02 09:56:09,"4,110s",PASSED
check,Firefox 58.0,,2018-02-02 09:56:09,2018-02-02 09:56:13,"3,305s",PASSED
closeBrowser,Firefox 58.0,,2018-02-02 09:56:13,2018-02-02 09:56:14,"1,267s",PASSED
,,,,,,
Test Cases/ENTRE/RecuperacaoSenha,Firefox 58.0,,2018-02-02 09:56:14,2018-02-02 09:56:48,"33,592s",PASSED
openBrowser,Firefox 58.0,,2018-02-02 09:56:14,2018-02-02 09:56:22,"7,437s",PASSED
navigateToUrl,Firefox 58.0,,2018-02-02 09:56:22,2018-02-02 09:56:28,"6,196s",PASSED
click,Firefox 58.0,,2018-02-02 09:56:28,2018-02-02 09:56:31,"3,592s",PASSED
click,Firefox 58.0,,2018-02-02 09:56:31,2018-02-02 09:56:34,"2,262s",PASSED
delay,Firefox 58.0,,2018-02-02 09:56:34,2018-02-02 09:56:37,"3,029s",PASSED
setText,Firefox 58.0,,2018-02-02 09:56:37,2018-02-02 09:56:41,"4,105s",PASSED
click,Firefox 58.0,,2018-02-02 09:56:41,2018-02-02 09:56:43,"2,257s",PASSED
check,Firefox 58.0,,2018-02-02 09:56:43,2018-02-02 09:56:46,"3,267s",PASSED
closeBrowser,Firefox 58.0,,2018-02-02 09:56:46,2018-02-02 09:56:48,"1,298s",PASSED
,,,,,,
Test Cases/ENTRE/Meus dados - Alterar Senha,Firefox 58.0,,2018-02-02 09:56:48,2018-02-02 09:57:58,"1m - 10,178s",PASSED
openBrowser,Firefox 58.0,,2018-02-02 09:56:48,2018-02-02 09:56:55,"7,431s",PASSED
navigateToUrl,Firefox 58.0,,2018-02-02 09:56:55,2018-02-02 09:57:02,"6,439s",PASSED
click,Firefox 58.0,,2018-02-02 09:57:02,2018-02-02 09:57:05,"3,619s",PASSED
setText,Firefox 58.0,,2018-02-02 09:57:05,2018-02-02 09:57:09,"4,120s",PASSED
setText,Firefox 58.0,,2018-02-02 09:57:09,2018-02-02 09:57:13,"4,104s",PASSED
click,Firefox 58.0,,2018-02-02 09:57:13,2018-02-02 09:57:18,"4,239s",PASSED
click,Firefox 58.0,,2018-02-02 09:57:18,2018-02-02 09:57:20,"2,271s",PASSED
click,Firefox 58.0,,2018-02-02 09:57:20,2018-02-02 09:57:27,"7,480s",PASSED
navigateToUrl,Firefox 58.0,,2018-02-02 09:57:27,2018-02-02 09:57:29,"1,570s",PASSED
setText,Firefox 58.0,,2018-02-02 09:57:29,2018-02-02 09:57:33,"4,102s",PASSED
setText,Firefox 58.0,,2018-02-02 09:57:33,2018-02-02 09:57:37,"4,088s",PASSED
click,Firefox 58.0,,2018-02-02 09:57:37,2018-02-02 09:57:44,"6,452s",PASSED
click,Firefox 58.0,,2018-02-02 09:57:44,2018-02-02 09:57:51,"7,382s",PASSED
click,Firefox 58.0,,2018-02-02 09:57:51,2018-02-02 09:57:53,"2,263s",PASSED
check,Firefox 58.0,,2018-02-02 09:57:53,2018-02-02 09:57:56,"3,253s",PASSED
closeBrowser,Firefox 58.0,,2018-02-02 09:57:56,2018-02-02 09:57:58,"1,226s",PASSED
