Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Mensagens de validacao,Chrome 63.0.3239.132,,2018-01-25 17:55:33,2018-01-25 17:57:23,"1m - 50,626s",FAILED
,,,,,,
Test Cases/MSG CPF Invalido,Chrome 63.0.3239.132,Teste de valida\u00E7\u00E3o de mensagem para CPF Invalido na area de login,2018-01-25 17:55:33,2018-01-25 17:55:44,"11,329s",PASSED
openBrowser,Chrome 63.0.3239.132,,2018-01-25 17:55:33,2018-01-25 17:55:36,"2,797s",PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-01-25 17:55:36,2018-01-25 17:55:41,"5,371s",PASSED
click,Chrome 63.0.3239.132,,2018-01-25 17:55:41,2018-01-25 17:55:43,"1,423s",PASSED
doubleClick,Chrome 63.0.3239.132,,2018-01-25 17:55:43,2018-01-25 17:55:43,"0,136s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 17:55:43,2018-01-25 17:55:43,"0,147s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 17:55:43,2018-01-25 17:55:43,"0,103s",PASSED
click,Chrome 63.0.3239.132,,2018-01-25 17:55:43,2018-01-25 17:55:43,"0,111s",PASSED
check,Chrome 63.0.3239.132,,2018-01-25 17:55:43,2018-01-25 17:55:44,"0,137s",PASSED
closeBrowser,Chrome 63.0.3239.132,,2018-01-25 17:55:44,2018-01-25 17:55:44,"0,715s",PASSED
,,,,,,
Test Cases/MSG CPF nao cadastrado,Chrome 63.0.3239.132,,2018-01-25 17:55:44,2018-01-25 17:56:27,"42,863s",FAILED
openBrowser,Chrome 63.0.3239.132,,2018-01-25 17:55:44,2018-01-25 17:55:46,"1,948s",PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-01-25 17:55:46,2018-01-25 17:55:52,"5,953s",PASSED
click,Chrome 63.0.3239.132,,2018-01-25 17:55:52,2018-01-25 17:55:54,"1,549s",PASSED
doubleClick,Chrome 63.0.3239.132,,2018-01-25 17:55:54,2018-01-25 17:55:54,"0,066s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 17:55:54,2018-01-25 17:55:54,"0,110s",PASSED
doubleClick,Chrome 63.0.3239.132,,2018-01-25 17:55:54,2018-01-25 17:55:54,"0,062s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 17:55:54,2018-01-25 17:55:54,"0,080s",PASSED
click,Chrome 63.0.3239.132,,2018-01-25 17:55:54,2018-01-25 17:55:56,"1,649s",PASSED
click,Chrome 63.0.3239.132,,2018-01-25 17:55:56,2018-01-25 17:56:27,"31,289s",FAILED
,,,,,,
Test Cases/MSG Senha Errada,Chrome 63.0.3239.132,,2018-01-25 17:56:27,2018-01-25 17:56:40,"12,954s",PASSED
openBrowser,Chrome 63.0.3239.132,,2018-01-25 17:56:27,2018-01-25 17:56:30,"2,586s",PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-01-25 17:56:30,2018-01-25 17:56:36,"6,049s",PASSED
doubleClick,Chrome 63.0.3239.132,,2018-01-25 17:56:36,2018-01-25 17:56:37,"1,447s",PASSED
doubleClick,Chrome 63.0.3239.132,,2018-01-25 17:56:37,2018-01-25 17:56:37,"0,073s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 17:56:37,2018-01-25 17:56:38,"0,114s",PASSED
doubleClick,Chrome 63.0.3239.132,,2018-01-25 17:56:38,2018-01-25 17:56:38,"0,086s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 17:56:38,2018-01-25 17:56:38,"0,079s",PASSED
click,Chrome 63.0.3239.132,,2018-01-25 17:56:38,2018-01-25 17:56:39,"1,677s",PASSED
click,Chrome 63.0.3239.132,,2018-01-25 17:56:39,2018-01-25 17:56:40,"0,080s",PASSED
closeBrowser,Chrome 63.0.3239.132,,2018-01-25 17:56:40,2018-01-25 17:56:40,"0,638s",PASSED
,,,,,,
Test Cases/MSG Cadastrar CPF,Chrome 63.0.3239.132,,2018-01-25 17:56:40,2018-01-25 17:57:23,"42,359s",FAILED
openBrowser,Chrome 63.0.3239.132,,2018-01-25 17:56:40,2018-01-25 17:56:42,"1,966s",PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-01-25 17:56:42,2018-01-25 17:56:48,"5,839s",PASSED
click,Chrome 63.0.3239.132,,2018-01-25 17:56:48,2018-01-25 17:56:50,"1,425s",PASSED
doubleClick,Chrome 63.0.3239.132,,2018-01-25 17:56:50,2018-01-25 17:56:50,"0,061s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 17:56:50,2018-01-25 17:56:50,"0,100s",PASSED
click,Chrome 63.0.3239.132,,2018-01-25 17:56:50,2018-01-25 17:56:51,"1,638s",PASSED
click,Chrome 63.0.3239.132,,2018-01-25 17:56:51,2018-01-25 17:57:23,"31,218s",FAILED
