Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Mensagens de validacao,Firefox 58.0,,2018-01-24 17:50:48,2018-01-24 17:51:54,"1m - 5,620s",PASSED
,,,,,,
Test Cases/MSG CPF Invalido,Firefox 58.0,Teste de valida\u00E7\u00E3o de mensagem para CPF Invalido na area de login,2018-01-24 17:50:49,2018-01-24 17:51:12,"23,473s",PASSED
openBrowser,Firefox 58.0,,2018-01-24 17:50:49,2018-01-24 17:51:04,"14,965s",PASSED
navigateToUrl,Firefox 58.0,,2018-01-24 17:51:04,2018-01-24 17:51:09,"5,592s",PASSED
click,Firefox 58.0,,2018-01-24 17:51:09,2018-01-24 17:51:11,"1,381s",PASSED
doubleClick,Firefox 58.0,,2018-01-24 17:51:11,2018-01-24 17:51:11,"0,236s",PASSED
setText,Firefox 58.0,,2018-01-24 17:51:11,2018-01-24 17:51:11,"0,095s",PASSED
setText,Firefox 58.0,,2018-01-24 17:51:11,2018-01-24 17:51:11,"0,057s",PASSED
click,Firefox 58.0,,2018-01-24 17:51:11,2018-01-24 17:51:11,"0,250s",PASSED
check,Firefox 58.0,,2018-01-24 17:51:11,2018-01-24 17:51:12,"0,268s",PASSED
closeBrowser,Firefox 58.0,,2018-01-24 17:51:12,2018-01-24 17:51:12,"0,238s",PASSED
,,,,,,
Test Cases/MSG CPF nao cadastrado,Firefox 58.0,,2018-01-24 17:51:12,2018-01-24 17:51:25,"13,311s",PASSED
openBrowser,Firefox 58.0,,2018-01-24 17:51:12,2018-01-24 17:51:18,"5,843s",PASSED
navigateToUrl,Firefox 58.0,,2018-01-24 17:51:18,2018-01-24 17:51:22,"4,227s",PASSED
click,Firefox 58.0,,2018-01-24 17:51:22,2018-01-24 17:51:24,"1,370s",PASSED
doubleClick,Firefox 58.0,,2018-01-24 17:51:24,2018-01-24 17:51:24,"0,211s",PASSED
setText,Firefox 58.0,,2018-01-24 17:51:24,2018-01-24 17:51:24,"0,071s",PASSED
doubleClick,Firefox 58.0,,2018-01-24 17:51:24,2018-01-24 17:51:24,"0,214s",PASSED
setText,Firefox 58.0,,2018-01-24 17:51:24,2018-01-24 17:51:24,"0,068s",PASSED
click,Firefox 58.0,,2018-01-24 17:51:24,2018-01-24 17:51:25,"0,654s",PASSED
click,Firefox 58.0,,2018-01-24 17:51:25,2018-01-24 17:51:25,"0,239s",PASSED
closeBrowser,Firefox 58.0,,2018-01-24 17:51:25,2018-01-24 17:51:25,"0,237s",PASSED
,,,,,,
Test Cases/MSG Senha Errada,Firefox 58.0,,2018-01-24 17:51:25,2018-01-24 17:51:39,"13,496s",PASSED
openBrowser,Firefox 58.0,,2018-01-24 17:51:26,2018-01-24 17:51:31,"5,827s",PASSED
navigateToUrl,Firefox 58.0,,2018-01-24 17:51:31,2018-01-24 17:51:35,"3,968s",PASSED
doubleClick,Firefox 58.0,,2018-01-24 17:51:35,2018-01-24 17:51:36,"0,199s",PASSED
doubleClick,Firefox 58.0,,2018-01-24 17:51:36,2018-01-24 17:51:37,"1,761s",PASSED
setText,Firefox 58.0,,2018-01-24 17:51:37,2018-01-24 17:51:37,"0,079s",PASSED
doubleClick,Firefox 58.0,,2018-01-24 17:51:37,2018-01-24 17:51:38,"0,203s",PASSED
setText,Firefox 58.0,,2018-01-24 17:51:38,2018-01-24 17:51:38,"0,075s",PASSED
click,Firefox 58.0,,2018-01-24 17:51:38,2018-01-24 17:51:38,"0,684s",PASSED
click,Firefox 58.0,,2018-01-24 17:51:38,2018-01-24 17:51:39,"0,238s",PASSED
closeBrowser,Firefox 58.0,,2018-01-24 17:51:39,2018-01-24 17:51:39,"0,322s",PASSED
,,,,,,
Test Cases/MSG Cadastrar CPF,Firefox 58.0,,2018-01-24 17:51:39,2018-01-24 17:51:54,"14,844s",PASSED
openBrowser,Firefox 58.0,,2018-01-24 17:51:39,2018-01-24 17:51:45,"5,818s",PASSED
navigateToUrl,Firefox 58.0,,2018-01-24 17:51:45,2018-01-24 17:51:51,"6,000s",PASSED
click,Firefox 58.0,,2018-01-24 17:51:51,2018-01-24 17:51:52,"1,402s",PASSED
doubleClick,Firefox 58.0,,2018-01-24 17:51:52,2018-01-24 17:51:53,"0,209s",PASSED
setText,Firefox 58.0,,2018-01-24 17:51:53,2018-01-24 17:51:53,"0,546s",PASSED
click,Firefox 58.0,,2018-01-24 17:51:53,2018-01-24 17:51:53,"0,244s",PASSED
click,Firefox 58.0,,2018-01-24 17:51:53,2018-01-24 17:51:54,"0,257s",PASSED
closeBrowser,Firefox 58.0,,2018-01-24 17:51:54,2018-01-24 17:51:54,"0,225s",PASSED
