Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Mensagens de validacao,Firefox 58.0,,2018-01-25 14:20:28,2018-01-25 14:21:19,"50,395s",PASSED
,,,,,,
Test Cases/MSG CPF Invalido,Firefox 58.0,Teste de valida\u00E7\u00E3o de mensagem para CPF Invalido na area de login,2018-01-25 14:20:29,2018-01-25 14:20:42,"13,169s",PASSED
openBrowser,Firefox 58.0,,2018-01-25 14:20:29,2018-01-25 14:20:34,"5,426s",PASSED
navigateToUrl,Firefox 58.0,,2018-01-25 14:20:34,2018-01-25 14:20:39,"4,897s",PASSED
click,Firefox 58.0,,2018-01-25 14:20:39,2018-01-25 14:20:41,"1,314s",PASSED
doubleClick,Firefox 58.0,,2018-01-25 14:20:41,2018-01-25 14:20:41,"0,238s",PASSED
setText,Firefox 58.0,,2018-01-25 14:20:41,2018-01-25 14:20:41,"0,092s",PASSED
setText,Firefox 58.0,,2018-01-25 14:20:41,2018-01-25 14:20:41,"0,057s",PASSED
click,Firefox 58.0,,2018-01-25 14:20:41,2018-01-25 14:20:41,"0,251s",PASSED
check,Firefox 58.0,,2018-01-25 14:20:41,2018-01-25 14:20:42,"0,253s",PASSED
closeBrowser,Firefox 58.0,,2018-01-25 14:20:42,2018-01-25 14:20:42,"0,214s",PASSED
,,,,,,
Test Cases/MSG CPF nao cadastrado,Firefox 58.0,,2018-01-25 14:20:42,2018-01-25 14:20:54,"11,926s",PASSED
openBrowser,Firefox 58.0,,2018-01-25 14:20:42,2018-01-25 14:20:46,"3,979s",PASSED
navigateToUrl,Firefox 58.0,,2018-01-25 14:20:46,2018-01-25 14:20:51,"4,654s",PASSED
click,Firefox 58.0,,2018-01-25 14:20:51,2018-01-25 14:20:52,"1,391s",PASSED
doubleClick,Firefox 58.0,,2018-01-25 14:20:52,2018-01-25 14:20:52,"0,204s",PASSED
setText,Firefox 58.0,,2018-01-25 14:20:52,2018-01-25 14:20:52,"0,072s",PASSED
doubleClick,Firefox 58.0,,2018-01-25 14:20:52,2018-01-25 14:20:53,"0,210s",PASSED
setText,Firefox 58.0,,2018-01-25 14:20:53,2018-01-25 14:20:53,"0,077s",PASSED
click,Firefox 58.0,,2018-01-25 14:20:53,2018-01-25 14:20:53,"0,663s",PASSED
click,Firefox 58.0,,2018-01-25 14:20:53,2018-01-25 14:20:54,"0,242s",PASSED
closeBrowser,Firefox 58.0,,2018-01-25 14:20:54,2018-01-25 14:20:54,"0,240s",PASSED
,,,,,,
Test Cases/MSG Senha Errada,Firefox 58.0,,2018-01-25 14:20:54,2018-01-25 14:21:06,"12,240s",PASSED
openBrowser,Firefox 58.0,,2018-01-25 14:20:54,2018-01-25 14:20:58,"4,462s",PASSED
navigateToUrl,Firefox 58.0,,2018-01-25 14:20:58,2018-01-25 14:21:03,"4,117s",PASSED
doubleClick,Firefox 58.0,,2018-01-25 14:21:03,2018-01-25 14:21:03,"0,190s",PASSED
doubleClick,Firefox 58.0,,2018-01-25 14:21:03,2018-01-25 14:21:05,"1,744s",PASSED
setText,Firefox 58.0,,2018-01-25 14:21:05,2018-01-25 14:21:05,"0,080s",PASSED
doubleClick,Firefox 58.0,,2018-01-25 14:21:05,2018-01-25 14:21:05,"0,204s",PASSED
setText,Firefox 58.0,,2018-01-25 14:21:05,2018-01-25 14:21:05,"0,074s",PASSED
click,Firefox 58.0,,2018-01-25 14:21:05,2018-01-25 14:21:06,"0,685s",PASSED
click,Firefox 58.0,,2018-01-25 14:21:06,2018-01-25 14:21:06,"0,233s",PASSED
closeBrowser,Firefox 58.0,,2018-01-25 14:21:06,2018-01-25 14:21:06,"0,281s",PASSED
,,,,,,
Test Cases/MSG Cadastrar CPF,Firefox 58.0,,2018-01-25 14:21:06,2018-01-25 14:21:19,"12,617s",PASSED
openBrowser,Firefox 58.0,,2018-01-25 14:21:06,2018-01-25 14:21:11,"5,159s",PASSED
navigateToUrl,Firefox 58.0,,2018-01-25 14:21:11,2018-01-25 14:21:16,"4,461s",PASSED
click,Firefox 58.0,,2018-01-25 14:21:16,2018-01-25 14:21:17,"1,331s",PASSED
doubleClick,Firefox 58.0,,2018-01-25 14:21:17,2018-01-25 14:21:17,"0,216s",PASSED
setText,Firefox 58.0,,2018-01-25 14:21:17,2018-01-25 14:21:18,"0,599s",PASSED
click,Firefox 58.0,,2018-01-25 14:21:18,2018-01-25 14:21:18,"0,241s",PASSED
click,Firefox 58.0,,2018-01-25 14:21:18,2018-01-25 14:21:19,"0,231s",PASSED
closeBrowser,Firefox 58.0,,2018-01-25 14:21:19,2018-01-25 14:21:19,"0,228s",PASSED
