Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Pag Entre,Firefox 58.0,,2018-02-01 16:56:44,2018-02-01 16:58:55,"2m - 11,034s",PASSED
,,,,,,
Test Cases/ENTRE/Login Valido,Firefox 58.0,,2018-02-01 16:56:44,2018-02-01 16:57:19,"35,258s",PASSED
openBrowser,Firefox 58.0,,2018-02-01 16:56:44,2018-02-01 16:56:53,"8,828s",PASSED
navigateToUrl,Firefox 58.0,,2018-02-01 16:56:53,2018-02-01 16:56:59,"6,284s",PASSED
click,Firefox 58.0,,2018-02-01 16:56:59,2018-02-01 16:57:03,"3,339s",PASSED
setText,Firefox 58.0,,2018-02-01 16:57:03,2018-02-01 16:57:07,"4,127s",PASSED
setText,Firefox 58.0,,2018-02-01 16:57:07,2018-02-01 16:57:11,"4,103s",PASSED
click,Firefox 58.0,,2018-02-01 16:57:11,2018-02-01 16:57:15,"3,740s",PASSED
check,Firefox 58.0,,2018-02-01 16:57:15,2018-02-01 16:57:18,"3,288s",PASSED
closeBrowser,Firefox 58.0,,2018-02-01 16:57:18,2018-02-01 16:57:19,"1,284s",PASSED
,,,,,,
Test Cases/ENTRE/RecuperacaoSenha,Firefox 58.0,,2018-02-01 16:57:19,2018-02-01 16:57:52,"32,956s",PASSED
openBrowser,Firefox 58.0,,2018-02-01 16:57:19,2018-02-01 16:57:27,"8,013s",PASSED
navigateToUrl,Firefox 58.0,,2018-02-01 16:57:27,2018-02-01 16:57:33,"5,295s",PASSED
click,Firefox 58.0,,2018-02-01 16:57:33,2018-02-01 16:57:36,"3,284s",PASSED
click,Firefox 58.0,,2018-02-01 16:57:36,2018-02-01 16:57:38,"2,269s",PASSED
delay,Firefox 58.0,,2018-02-01 16:57:38,2018-02-01 16:57:41,"3,031s",PASSED
setText,Firefox 58.0,,2018-02-01 16:57:41,2018-02-01 16:57:45,"4,122s",PASSED
click,Firefox 58.0,,2018-02-01 16:57:45,2018-02-01 16:57:48,"2,261s",PASSED
check,Firefox 58.0,,2018-02-01 16:57:48,2018-02-01 16:57:51,"3,260s",PASSED
closeBrowser,Firefox 58.0,,2018-02-01 16:57:51,2018-02-01 16:57:52,"1,257s",PASSED
,,,,,,
Test Cases/ENTRE/Meus dados - Alterar Senha,Firefox 58.0,,2018-02-01 16:57:52,2018-02-01 16:58:55,"1m - 2,451s",PASSED
openBrowser,Firefox 58.0,,2018-02-01 16:57:52,2018-02-01 16:58:00,"7,469s",PASSED
navigateToUrl,Firefox 58.0,,2018-02-01 16:58:00,2018-02-01 16:58:05,"5,205s",PASSED
click,Firefox 58.0,,2018-02-01 16:58:05,2018-02-01 16:58:08,"3,313s",PASSED
setText,Firefox 58.0,,2018-02-01 16:58:08,2018-02-01 16:58:12,"4,111s",PASSED
setText,Firefox 58.0,,2018-02-01 16:58:12,2018-02-01 16:58:17,"4,099s",PASSED
click,Firefox 58.0,,2018-02-01 16:58:17,2018-02-01 16:58:20,"3,816s",PASSED
click,Firefox 58.0,,2018-02-01 16:58:20,2018-02-01 16:58:23,"2,263s",PASSED
click,Firefox 58.0,,2018-02-01 16:58:23,2018-02-01 16:58:28,"5,517s",PASSED
navigateToUrl,Firefox 58.0,,2018-02-01 16:58:28,2018-02-01 16:58:30,"1,477s",PASSED
setText,Firefox 58.0,,2018-02-01 16:58:30,2018-02-01 16:58:34,"4,102s",PASSED
setText,Firefox 58.0,,2018-02-01 16:58:34,2018-02-01 16:58:38,"4,084s",PASSED
click,Firefox 58.0,,2018-02-01 16:58:38,2018-02-01 16:58:43,"5,654s",PASSED
click,Firefox 58.0,,2018-02-01 16:58:43,2018-02-01 16:58:48,"4,465s",PASSED
click,Firefox 58.0,,2018-02-01 16:58:48,2018-02-01 16:58:50,"2,253s",PASSED
check,Firefox 58.0,,2018-02-01 16:58:50,2018-02-01 16:58:53,"3,244s",PASSED
closeBrowser,Firefox 58.0,,2018-02-01 16:58:53,2018-02-01 16:58:55,"1,244s",PASSED
