Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Validar Campo e MSG suite,Firefox 58.0,,2018-02-01 16:40:59,2018-02-01 16:44:53,"3m - 53,984s",PASSED
,,,,,,
Test Cases/Validacao Campo e MSG/MSG Cadastrar CPF,Firefox 58.0,,2018-02-01 16:40:59,2018-02-01 16:41:27,"28,018s",PASSED
openBrowser,Firefox 58.0,,2018-02-01 16:40:59,2018-02-01 16:41:08,"8,956s",PASSED
navigateToUrl,Firefox 58.0,,2018-02-01 16:41:08,2018-02-01 16:41:14,"5,302s",PASSED
click,Firefox 58.0,,2018-02-01 16:41:14,2018-02-01 16:41:17,"3,362s",PASSED
setText,Firefox 58.0,,2018-02-01 16:41:17,2018-02-01 16:41:21,"4,144s",PASSED
click,Firefox 58.0,,2018-02-01 16:41:21,2018-02-01 16:41:24,"2,438s",PASSED
click,Firefox 58.0,,2018-02-01 16:41:24,2018-02-01 16:41:26,"2,271s",PASSED
closeBrowser,Firefox 58.0,,2018-02-01 16:41:26,2018-02-01 16:41:27,"1,263s",PASSED
,,,,,,
Test Cases/Validacao Campo e MSG/MSG CPF Invalido,Firefox 58.0,Teste de valida\u00E7\u00E3o de mensagem para CPF Invalido na area de login,2018-02-01 16:41:27,2018-02-01 16:42:02,"34,562s",PASSED
openBrowser,Firefox 58.0,,2018-02-01 16:41:27,2018-02-01 16:41:36,"8,580s",PASSED
navigateToUrl,Firefox 58.0,,2018-02-01 16:41:36,2018-02-01 16:41:41,"5,332s",PASSED
click,Firefox 58.0,,2018-02-01 16:41:41,2018-02-01 16:41:44,"3,240s",PASSED
doubleClick,Firefox 58.0,,2018-02-01 16:41:44,2018-02-01 16:41:47,"2,247s",PASSED
setText,Firefox 58.0,,2018-02-01 16:41:47,2018-02-01 16:41:51,"4,112s",PASSED
setText,Firefox 58.0,,2018-02-01 16:41:51,2018-02-01 16:41:55,"4,088s",PASSED
click,Firefox 58.0,,2018-02-01 16:41:55,2018-02-01 16:41:57,"2,274s",PASSED
check,Firefox 58.0,,2018-02-01 16:41:57,2018-02-01 16:42:00,"3,274s",PASSED
closeBrowser,Firefox 58.0,,2018-02-01 16:42:00,2018-02-01 16:42:02,"1,237s",PASSED
,,,,,,
Test Cases/Validacao Campo e MSG/MSG CPF Ja Cadastrado,Firefox 58.0,,2018-02-01 16:42:02,2018-02-01 16:42:30,"28,068s",PASSED
openBrowser,Firefox 58.0,,2018-02-01 16:42:02,2018-02-01 16:42:09,"7,046s",PASSED
navigateToUrl,Firefox 58.0,,2018-02-01 16:42:09,2018-02-01 16:42:15,"5,899s",PASSED
click,Firefox 58.0,,2018-02-01 16:42:15,2018-02-01 16:42:18,"3,299s",PASSED
setText,Firefox 58.0,,2018-02-01 16:42:18,2018-02-01 16:42:22,"4,113s",PASSED
click,Firefox 58.0,,2018-02-01 16:42:22,2018-02-01 16:42:25,"3,024s",PASSED
check,Firefox 58.0,,2018-02-01 16:42:25,2018-02-01 16:42:28,"3,262s",PASSED
closeBrowser,Firefox 58.0,,2018-02-01 16:42:28,2018-02-01 16:42:30,"1,305s",PASSED
,,,,,,
Test Cases/Validacao Campo e MSG/MSG CPF nao cadastrado,Firefox 58.0,,2018-02-01 16:42:30,2018-02-01 16:43:09,"39,047s",PASSED
openBrowser,Firefox 58.0,,2018-02-01 16:42:30,2018-02-01 16:42:40,"10,286s",PASSED
navigateToUrl,Firefox 58.0,,2018-02-01 16:42:40,2018-02-01 16:42:46,"5,519s",PASSED
click,Firefox 58.0,,2018-02-01 16:42:46,2018-02-01 16:42:49,"3,297s",PASSED
doubleClick,Firefox 58.0,,2018-02-01 16:42:49,2018-02-01 16:42:51,"2,226s",PASSED
setText,Firefox 58.0,,2018-02-01 16:42:51,2018-02-01 16:42:55,"4,115s",PASSED
doubleClick,Firefox 58.0,,2018-02-01 16:42:55,2018-02-01 16:42:58,"2,226s",PASSED
setText,Firefox 58.0,,2018-02-01 16:42:58,2018-02-01 16:43:02,"4,070s",PASSED
click,Firefox 58.0,,2018-02-01 16:43:02,2018-02-01 16:43:04,"2,689s",PASSED
check,Firefox 58.0,,2018-02-01 16:43:04,2018-02-01 16:43:08,"3,258s",PASSED
closeBrowser,Firefox 58.0,,2018-02-01 16:43:08,2018-02-01 16:43:09,"1,207s",PASSED
,,,,,,
Test Cases/Validacao Campo e MSG/MSG Senha Errada,Firefox 58.0,,2018-02-01 16:43:09,2018-02-01 16:43:46,"37,592s",PASSED
openBrowser,Firefox 58.0,,2018-02-01 16:43:09,2018-02-01 16:43:17,"7,835s",PASSED
navigateToUrl,Firefox 58.0,,2018-02-01 16:43:17,2018-02-01 16:43:23,"6,149s",PASSED
doubleClick,Firefox 58.0,,2018-02-01 16:43:23,2018-02-01 16:43:25,"2,213s",PASSED
doubleClick,Firefox 58.0,,2018-02-01 16:43:25,2018-02-01 16:43:29,"3,724s",PASSED
setText,Firefox 58.0,,2018-02-01 16:43:29,2018-02-01 16:43:33,"4,114s",PASSED
doubleClick,Firefox 58.0,,2018-02-01 16:43:33,2018-02-01 16:43:35,"2,223s",PASSED
setText,Firefox 58.0,,2018-02-01 16:43:35,2018-02-01 16:43:39,"4,070s",PASSED
click,Firefox 58.0,,2018-02-01 16:43:39,2018-02-01 16:43:42,"2,648s",PASSED
check,Firefox 58.0,,2018-02-01 16:43:42,2018-02-01 16:43:45,"3,259s",PASSED
closeBrowser,Firefox 58.0,,2018-02-01 16:43:45,2018-02-01 16:43:46,"1,210s",PASSED
,,,,,,
Test Cases/Validacao Campo e MSG/Verificar Email Rodape,Firefox 58.0,,2018-02-01 16:43:46,2018-02-01 16:44:05,"19,142s",PASSED
openBrowser,Firefox 58.0,,2018-02-01 16:43:46,2018-02-01 16:43:54,"7,476s",PASSED
navigateToUrl,Firefox 58.0,,2018-02-01 16:43:54,2018-02-01 16:44:01,"7,048s",PASSED
check,Firefox 58.0,,2018-02-01 16:44:01,2018-02-01 16:44:04,"3,269s",PASSED
closeBrowser,Firefox 58.0,,2018-02-01 16:44:04,2018-02-01 16:44:05,"1,214s",PASSED
,,,,,,
Test Cases/Validacao Campo e MSG/Verificar Localizacao,Firefox 58.0,,2018-02-01 16:44:05,2018-02-01 16:44:34,"28,347s",PASSED
openBrowser,Firefox 58.0,,2018-02-01 16:44:06,2018-02-01 16:44:14,"7,992s",PASSED
navigateToUrl,Firefox 58.0,,2018-02-01 16:44:14,2018-02-01 16:44:19,"5,553s",PASSED
doubleClick,Firefox 58.0,,2018-02-01 16:44:19,2018-02-01 16:44:21,"2,203s",PASSED
setText,Firefox 58.0,,2018-02-01 16:44:21,2018-02-01 16:44:27,"5,609s",PASSED
doubleClick,Firefox 58.0,,2018-02-01 16:44:27,2018-02-01 16:44:29,"2,220s",PASSED
check,Firefox 58.0,,2018-02-01 16:44:29,2018-02-01 16:44:33,"3,287s",PASSED
closeBrowser,Firefox 58.0,,2018-02-01 16:44:33,2018-02-01 16:44:34,"1,274s",PASSED
,,,,,,
Test Cases/Validacao Campo e MSG/Verificar PoliticasPrivacidade,Firefox 58.0,,2018-02-01 16:44:34,2018-02-01 16:44:53,"18,845s",PASSED
openBrowser,Firefox 58.0,,2018-02-01 16:44:34,2018-02-01 16:44:41,"6,976s",PASSED
navigateToUrl,Firefox 58.0,,2018-02-01 16:44:41,2018-02-01 16:44:46,"5,201s",PASSED
click,Firefox 58.0,,2018-02-01 16:44:46,2018-02-01 16:44:49,"2,959s",PASSED
doubleClick,Firefox 58.0,,2018-02-01 16:44:49,2018-02-01 16:44:51,"2,238s",PASSED
closeBrowser,Firefox 58.0,,2018-02-01 16:44:51,2018-02-01 16:44:53,"1,331s",PASSED
