Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Mensagens de validacao,Firefox 58.0,,2018-01-24 11:14:46,2018-01-24 11:15:41,"54,962s",PASSED
,,,,,,
Test Cases/MSG CPF Invalido,Firefox 58.0,Teste de valida\u00E7\u00E3o de mensagem para CPF Invalido na area de login,2018-01-24 11:14:46,2018-01-24 11:14:59,"13,228s",PASSED
openBrowser,Firefox 58.0,,2018-01-24 11:14:46,2018-01-24 11:14:52,"5,664s",PASSED
navigateToUrl,Firefox 58.0,,2018-01-24 11:14:52,2018-01-24 11:14:57,"4,534s",PASSED
click,Firefox 58.0,,2018-01-24 11:14:57,2018-01-24 11:14:58,"1,461s",PASSED
doubleClick,Firefox 58.0,,2018-01-24 11:14:58,2018-01-24 11:14:58,"0,237s",PASSED
setText,Firefox 58.0,,2018-01-24 11:14:58,2018-01-24 11:14:58,"0,100s",PASSED
setText,Firefox 58.0,,2018-01-24 11:14:58,2018-01-24 11:14:59,"0,050s",PASSED
click,Firefox 58.0,,2018-01-24 11:14:59,2018-01-24 11:14:59,"0,250s",PASSED
check,Firefox 58.0,,2018-01-24 11:14:59,2018-01-24 11:14:59,"0,268s",PASSED
closeBrowser,Firefox 58.0,,2018-01-24 11:14:59,2018-01-24 11:14:59,"0,303s",PASSED
,,,,,,
Test Cases/MSG CPF nao cadastrado,Firefox 58.0,,2018-01-24 11:14:59,2018-01-24 11:15:12,"12,986s",PASSED
openBrowser,Firefox 58.0,,2018-01-24 11:15:00,2018-01-24 11:15:05,"5,021s",PASSED
navigateToUrl,Firefox 58.0,,2018-01-24 11:15:05,2018-01-24 11:15:09,"4,782s",PASSED
click,Firefox 58.0,,2018-01-24 11:15:09,2018-01-24 11:15:11,"1,350s",PASSED
doubleClick,Firefox 58.0,,2018-01-24 11:15:11,2018-01-24 11:15:11,"0,210s",PASSED
setText,Firefox 58.0,,2018-01-24 11:15:11,2018-01-24 11:15:11,"0,077s",PASSED
doubleClick,Firefox 58.0,,2018-01-24 11:15:11,2018-01-24 11:15:11,"0,206s",PASSED
setText,Firefox 58.0,,2018-01-24 11:15:11,2018-01-24 11:15:11,"0,068s",PASSED
click,Firefox 58.0,,2018-01-24 11:15:11,2018-01-24 11:15:12,"0,630s",PASSED
click,Firefox 58.0,,2018-01-24 11:15:12,2018-01-24 11:15:12,"0,250s",PASSED
closeBrowser,Firefox 58.0,,2018-01-24 11:15:12,2018-01-24 11:15:12,"0,238s",PASSED
,,,,,,
Test Cases/MSG Senha Errada,Firefox 58.0,,2018-01-24 11:15:12,2018-01-24 11:15:28,"15,184s",PASSED
openBrowser,Firefox 58.0,,2018-01-24 11:15:13,2018-01-24 11:15:18,"5,476s",PASSED
navigateToUrl,Firefox 58.0,,2018-01-24 11:15:18,2018-01-24 11:15:24,"6,147s",PASSED
doubleClick,Firefox 58.0,,2018-01-24 11:15:24,2018-01-24 11:15:24,"0,197s",PASSED
doubleClick,Firefox 58.0,,2018-01-24 11:15:24,2018-01-24 11:15:26,"1,745s",PASSED
setText,Firefox 58.0,,2018-01-24 11:15:26,2018-01-24 11:15:26,"0,074s",PASSED
doubleClick,Firefox 58.0,,2018-01-24 11:15:26,2018-01-24 11:15:26,"0,208s",PASSED
setText,Firefox 58.0,,2018-01-24 11:15:26,2018-01-24 11:15:27,"0,073s",PASSED
click,Firefox 58.0,,2018-01-24 11:15:27,2018-01-24 11:15:27,"0,666s",PASSED
click,Firefox 58.0,,2018-01-24 11:15:27,2018-01-24 11:15:27,"0,234s",PASSED
closeBrowser,Firefox 58.0,,2018-01-24 11:15:27,2018-01-24 11:15:28,"0,231s",PASSED
,,,,,,
Test Cases/MSG Cadastrar CPF,Firefox 58.0,,2018-01-24 11:15:28,2018-01-24 11:15:41,"13,074s",PASSED
openBrowser,Firefox 58.0,,2018-01-24 11:15:28,2018-01-24 11:15:33,"5,171s",PASSED
navigateToUrl,Firefox 58.0,,2018-01-24 11:15:33,2018-01-24 11:15:38,"5,062s",PASSED
click,Firefox 58.0,,2018-01-24 11:15:38,2018-01-24 11:15:39,"1,314s",PASSED
doubleClick,Firefox 58.0,,2018-01-24 11:15:39,2018-01-24 11:15:40,"0,225s",PASSED
setText,Firefox 58.0,,2018-01-24 11:15:40,2018-01-24 11:15:40,"0,434s",PASSED
click,Firefox 58.0,,2018-01-24 11:15:40,2018-01-24 11:15:40,"0,243s",PASSED
click,Firefox 58.0,,2018-01-24 11:15:40,2018-01-24 11:15:41,"0,256s",PASSED
closeBrowser,Firefox 58.0,,2018-01-24 11:15:41,2018-01-24 11:15:41,"0,235s",PASSED
