Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Compras,Firefox 58.0,,2018-02-05 14:07:25,2018-02-05 14:09:50,"2m - 24,461s",FAILED
,,,,,,
Test Cases/COMPRAS/Adicionar Carrinho,Firefox 58.0,,2018-02-05 14:07:26,2018-02-05 14:08:36,"1m - 10,550s",FAILED
openBrowser,Firefox 58.0,,2018-02-05 14:07:26,2018-02-05 14:07:38,"12,408s",PASSED
navigateToUrl,Firefox 58.0,,2018-02-05 14:07:38,2018-02-05 14:07:45,"6,315s",PASSED
click,Firefox 58.0,,2018-02-05 14:07:45,2018-02-05 14:07:49,"4,357s",PASSED
setText,Firefox 58.0,,2018-02-05 14:07:49,2018-02-05 14:07:53,"4,169s",PASSED
setText,Firefox 58.0,,2018-02-05 14:07:53,2018-02-05 14:07:57,"4,107s",PASSED
click,Firefox 58.0,,2018-02-05 14:07:57,2018-02-05 14:08:05,"7,277s",PASSED
click,Firefox 58.0,,2018-02-05 14:08:05,2018-02-05 14:08:36,"31,533s",FAILED
,,,,,,
Test Cases/COMPRAS/Minhas inscricoes - Concluida,Firefox 58.0,,2018-02-05 14:08:36,2018-02-05 14:09:14,"37,595s",FAILED
openBrowser,Firefox 58.0,,2018-02-05 14:08:36,2018-02-05 14:08:47,"10,926s",PASSED
navigateToUrl,Firefox 58.0,,2018-02-05 14:08:47,2018-02-05 14:08:53,"5,685s",PASSED
click,Firefox 58.0,,2018-02-05 14:08:53,2018-02-05 14:08:56,"3,427s",PASSED
setText,Firefox 58.0,,2018-02-05 14:08:56,2018-02-05 14:09:00,"4,112s",PASSED
setText,Firefox 58.0,,2018-02-05 14:09:00,2018-02-05 14:09:05,"4,104s",PASSED
click,Firefox 58.0,,2018-02-05 14:09:05,2018-02-05 14:09:11,"5,915s",PASSED
click,Firefox 58.0,,2018-02-05 14:09:11,2018-02-05 14:09:14,"3,252s",FAILED
,,,,,,
Test Cases/COMPRAS/Minhas inscricoes - Sem Resultado,Firefox 58.0,,2018-02-05 14:09:14,2018-02-05 14:09:48,"34,672s",FAILED
openBrowser,Firefox 58.0,,2018-02-05 14:09:14,2018-02-05 14:09:23,"8,665s",PASSED
navigateToUrl,Firefox 58.0,,2018-02-05 14:09:23,2018-02-05 14:09:28,"5,493s",PASSED
click,Firefox 58.0,,2018-02-05 14:09:28,2018-02-05 14:09:31,"3,403s",PASSED
setText,Firefox 58.0,,2018-02-05 14:09:31,2018-02-05 14:09:36,"4,119s",PASSED
setText,Firefox 58.0,,2018-02-05 14:09:36,2018-02-05 14:09:40,"4,111s",PASSED
click,Firefox 58.0,,2018-02-05 14:09:40,2018-02-05 14:09:45,"5,562s",PASSED
click,Firefox 58.0,,2018-02-05 14:09:45,2018-02-05 14:09:48,"3,169s",FAILED
