Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Mensagens de validacao,Chrome 63.0.3239.132,,2018-01-26 14:38:00,2018-01-26 14:38:30,"29,088s",FAILED
,,,,,,
Test Cases/ENTRE/MSG CPF nao cadastrado,Chrome 63.0.3239.132,,2018-01-26 14:38:01,2018-01-26 14:38:15,"14,644s",FAILED
openBrowser,Chrome 63.0.3239.132,,2018-01-26 14:38:01,2018-01-26 14:38:05,"3,695s",PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-01-26 14:38:05,2018-01-26 14:38:11,"6,520s",PASSED
click,Chrome 63.0.3239.132,,2018-01-26 14:38:11,2018-01-26 14:38:13,"1,443s",PASSED
doubleClick,Chrome 63.0.3239.132,,2018-01-26 14:38:13,2018-01-26 14:38:13,"0,103s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-26 14:38:13,2018-01-26 14:38:13,"0,139s",PASSED
doubleClick,Chrome 63.0.3239.132,,2018-01-26 14:38:13,2018-01-26 14:38:13,"0,095s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-26 14:38:13,2018-01-26 14:38:13,"0,086s",PASSED
click,Chrome 63.0.3239.132,,2018-01-26 14:38:13,2018-01-26 14:38:15,"1,638s",PASSED
click,Chrome 63.0.3239.132,,2018-01-26 14:38:15,2018-01-26 14:38:15,"0,422s",FAILED
,,,,,,
Test Cases/ENTRE/MSG Senha Errada,Chrome 63.0.3239.132,,2018-01-26 14:38:15,2018-01-26 14:38:29,"13,430s",FAILED
openBrowser,Chrome 63.0.3239.132,,2018-01-26 14:38:16,2018-01-26 14:38:18,"2,576s",PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-01-26 14:38:18,2018-01-26 14:38:24,"6,047s",PASSED
doubleClick,Chrome 63.0.3239.132,,2018-01-26 14:38:24,2018-01-26 14:38:26,"2,134s",PASSED
doubleClick,Chrome 63.0.3239.132,,2018-01-26 14:38:26,2018-01-26 14:38:26,"0,082s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-26 14:38:26,2018-01-26 14:38:27,"0,122s",PASSED
doubleClick,Chrome 63.0.3239.132,,2018-01-26 14:38:27,2018-01-26 14:38:27,"0,093s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-26 14:38:27,2018-01-26 14:38:27,"0,083s",PASSED
click,Chrome 63.0.3239.132,,2018-01-26 14:38:27,2018-01-26 14:38:28,"1,714s",PASSED
click,Chrome 63.0.3239.132,,2018-01-26 14:38:28,2018-01-26 14:38:29,"0,420s",FAILED
