Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Mensagens de validacao,Firefox 58.0,,2018-01-25 09:11:21,2018-01-25 09:12:20,"59,403s",PASSED
,,,,,,
Test Cases/MSG CPF Invalido,Firefox 58.0,Teste de valida\u00E7\u00E3o de mensagem para CPF Invalido na area de login,2018-01-25 09:11:21,2018-01-25 09:11:38,"17,247s",PASSED
openBrowser,Firefox 58.0,,2018-01-25 09:11:21,2018-01-25 09:11:29,"7,875s",PASSED
navigateToUrl,Firefox 58.0,,2018-01-25 09:11:29,2018-01-25 09:11:35,"6,077s",PASSED
click,Firefox 58.0,,2018-01-25 09:11:35,2018-01-25 09:11:37,"1,514s",PASSED
doubleClick,Firefox 58.0,,2018-01-25 09:11:37,2018-01-25 09:11:37,"0,290s",PASSED
setText,Firefox 58.0,,2018-01-25 09:11:37,2018-01-25 09:11:37,"0,137s",PASSED
setText,Firefox 58.0,,2018-01-25 09:11:37,2018-01-25 09:11:37,"0,073s",PASSED
click,Firefox 58.0,,2018-01-25 09:11:37,2018-01-25 09:11:38,"0,332s",PASSED
check,Firefox 58.0,,2018-01-25 09:11:38,2018-01-25 09:11:38,"0,291s",PASSED
closeBrowser,Firefox 58.0,,2018-01-25 09:11:38,2018-01-25 09:11:38,"0,236s",PASSED
,,,,,,
Test Cases/MSG CPF nao cadastrado,Firefox 58.0,,2018-01-25 09:11:38,2018-01-25 09:11:52,"13,694s",PASSED
openBrowser,Firefox 58.0,,2018-01-25 09:11:38,2018-01-25 09:11:45,"6,170s",PASSED
navigateToUrl,Firefox 58.0,,2018-01-25 09:11:45,2018-01-25 09:11:49,"4,163s",PASSED
click,Firefox 58.0,,2018-01-25 09:11:49,2018-01-25 09:11:50,"1,370s",PASSED
doubleClick,Firefox 58.0,,2018-01-25 09:11:50,2018-01-25 09:11:50,"0,221s",PASSED
setText,Firefox 58.0,,2018-01-25 09:11:50,2018-01-25 09:11:50,"0,071s",PASSED
doubleClick,Firefox 58.0,,2018-01-25 09:11:50,2018-01-25 09:11:51,"0,212s",PASSED
setText,Firefox 58.0,,2018-01-25 09:11:51,2018-01-25 09:11:51,"0,075s",PASSED
click,Firefox 58.0,,2018-01-25 09:11:51,2018-01-25 09:11:51,"0,661s",PASSED
click,Firefox 58.0,,2018-01-25 09:11:51,2018-01-25 09:11:52,"0,242s",PASSED
closeBrowser,Firefox 58.0,,2018-01-25 09:11:52,2018-01-25 09:11:52,"0,314s",PASSED
,,,,,,
Test Cases/MSG Senha Errada,Firefox 58.0,,2018-01-25 09:11:52,2018-01-25 09:12:06,"13,813s",PASSED
openBrowser,Firefox 58.0,,2018-01-25 09:11:52,2018-01-25 09:11:58,"5,669s",PASSED
navigateToUrl,Firefox 58.0,,2018-01-25 09:11:58,2018-01-25 09:12:02,"4,033s",PASSED
doubleClick,Firefox 58.0,,2018-01-25 09:12:02,2018-01-25 09:12:02,"0,247s",PASSED
doubleClick,Firefox 58.0,,2018-01-25 09:12:02,2018-01-25 09:12:04,"1,784s",PASSED
setText,Firefox 58.0,,2018-01-25 09:12:04,2018-01-25 09:12:04,"0,068s",PASSED
doubleClick,Firefox 58.0,,2018-01-25 09:12:04,2018-01-25 09:12:04,"0,212s",PASSED
setText,Firefox 58.0,,2018-01-25 09:12:04,2018-01-25 09:12:04,"0,071s",PASSED
click,Firefox 58.0,,2018-01-25 09:12:04,2018-01-25 09:12:05,"0,908s",PASSED
click,Firefox 58.0,,2018-01-25 09:12:05,2018-01-25 09:12:05,"0,243s",PASSED
closeBrowser,Firefox 58.0,,2018-01-25 09:12:05,2018-01-25 09:12:06,"0,427s",PASSED
,,,,,,
Test Cases/MSG Cadastrar CPF,Firefox 58.0,,2018-01-25 09:12:06,2018-01-25 09:12:20,"14,084s",PASSED
openBrowser,Firefox 58.0,,2018-01-25 09:12:06,2018-01-25 09:12:12,"5,515s",PASSED
navigateToUrl,Firefox 58.0,,2018-01-25 09:12:12,2018-01-25 09:12:17,"5,105s",PASSED
click,Firefox 58.0,,2018-01-25 09:12:17,2018-01-25 09:12:18,"1,825s",PASSED
doubleClick,Firefox 58.0,,2018-01-25 09:12:18,2018-01-25 09:12:19,"0,226s",PASSED
setText,Firefox 58.0,,2018-01-25 09:12:19,2018-01-25 09:12:19,"0,516s",PASSED
click,Firefox 58.0,,2018-01-25 09:12:19,2018-01-25 09:12:19,"0,241s",PASSED
click,Firefox 58.0,,2018-01-25 09:12:19,2018-01-25 09:12:20,"0,255s",PASSED
closeBrowser,Firefox 58.0,,2018-01-25 09:12:20,2018-01-25 09:12:20,"0,242s",PASSED
