Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
doubleClick,Chrome 63.0.3239.132,,2018-01-26 14:34:04,2018-01-26 14:34:04,"0,089s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-26 14:34:04,2018-01-26 14:34:04,"0,088s",PASSED
click,Chrome 63.0.3239.132,,2018-01-26 14:34:04,2018-01-26 14:34:06,"1,649s",PASSED
click,Chrome 63.0.3239.132,,2018-01-26 14:34:06,2018-01-26 14:34:06,"0,379s",FAILED
,,,,,,
Test Cases/ENTRE/MSG Cadastrar CPF,Chrome 63.0.3239.132,,2018-01-26 14:34:06,2018-01-26 14:34:18,"11,993s",PASSED
openBrowser,Chrome 63.0.3239.132,,2018-01-26 14:34:07,2018-01-26 14:34:10,"3,182s",PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-01-26 14:34:10,2018-01-26 14:34:16,"6,133s",PASSED
click,Chrome 63.0.3239.132,,2018-01-26 14:34:16,2018-01-26 14:34:17,"1,458s",PASSED
doubleClick,Chrome 63.0.3239.132,,2018-01-26 14:34:17,2018-01-26 14:34:17,"0,081s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-26 14:34:17,2018-01-26 14:34:18,"0,120s",PASSED
click,Chrome 63.0.3239.132,,2018-01-26 14:34:18,2018-01-26 14:34:18,"0,085s",PASSED
click,Chrome 63.0.3239.132,,2018-01-26 14:34:18,2018-01-26 14:34:18,"0,073s",PASSED
closeBrowser,Chrome 63.0.3239.132,,2018-01-26 14:34:18,2018-01-26 14:34:18,"0,722s",PASSED
,,,,,,
Test Cases/ENTRE/MSG CPF Ja Cadastrado,Chrome 63.0.3239.132,,2018-01-26 14:34:18,2018-01-26 14:34:31,"12,724s",PASSED
openBrowser,Chrome 63.0.3239.132,,2018-01-26 14:34:19,2018-01-26 14:34:21,"2,300s",PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-01-26 14:34:21,2018-01-26 14:34:27,"6,369s",PASSED
click,Chrome 63.0.3239.132,,2018-01-26 14:34:27,2018-01-26 14:34:29,"1,426s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-26 14:34:29,2018-01-26 14:34:29,"0,145s",PASSED
click,Chrome 63.0.3239.132,,2018-01-26 14:34:29,2018-01-26 14:34:30,"1,578s",PASSED
check,Chrome 63.0.3239.132,,2018-01-26 14:34:30,2018-01-26 14:34:31,"0,097s",PASSED
closeBrowser,Chrome 63.0.3239.132,,2018-01-26 14:34:31,2018-01-26 14:34:31,"0,656s",PASSED
