Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Mensagens de validacao,Chrome 63.0.3239.132,,2018-01-26 17:04:51,2018-01-26 17:05:19,"28,584s",FAILED
,,,,,,
Test Cases/ENTRE/MSG CPF nao cadastrado,Chrome 63.0.3239.132,,2018-01-26 17:04:51,2018-01-26 17:05:05,"14,340s",FAILED
openBrowser,Chrome 63.0.3239.132,,2018-01-26 17:04:51,2018-01-26 17:04:55,"3,449s",PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-01-26 17:04:55,2018-01-26 17:05:01,"6,625s",PASSED
click,Chrome 63.0.3239.132,,2018-01-26 17:05:01,2018-01-26 17:05:03,"1,466s",PASSED
doubleClick,Chrome 63.0.3239.132,,2018-01-26 17:05:03,2018-01-26 17:05:03,"0,102s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-26 17:05:03,2018-01-26 17:05:03,"0,171s",PASSED
doubleClick,Chrome 63.0.3239.132,,2018-01-26 17:05:03,2018-01-26 17:05:03,"0,086s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-26 17:05:03,2018-01-26 17:05:03,"0,083s",PASSED
click,Chrome 63.0.3239.132,,2018-01-26 17:05:03,2018-01-26 17:05:05,"1,553s",PASSED
click,Chrome 63.0.3239.132,,2018-01-26 17:05:05,2018-01-26 17:05:05,"0,409s",FAILED
,,,,,,
Test Cases/ENTRE/MSG Senha Errada,Chrome 63.0.3239.132,,2018-01-26 17:05:05,2018-01-26 17:05:19,"13,225s",FAILED
openBrowser,Chrome 63.0.3239.132,,2018-01-26 17:05:05,2018-01-26 17:05:09,"3,118s",PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-01-26 17:05:09,2018-01-26 17:05:14,"5,930s",PASSED
doubleClick,Chrome 63.0.3239.132,,2018-01-26 17:05:14,2018-01-26 17:05:16,"1,316s",PASSED
doubleClick,Chrome 63.0.3239.132,,2018-01-26 17:05:16,2018-01-26 17:05:16,"0,088s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-26 17:05:16,2018-01-26 17:05:16,"0,104s",PASSED
doubleClick,Chrome 63.0.3239.132,,2018-01-26 17:05:16,2018-01-26 17:05:16,"0,079s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-26 17:05:16,2018-01-26 17:05:16,"0,079s",PASSED
click,Chrome 63.0.3239.132,,2018-01-26 17:05:16,2018-01-26 17:05:18,"1,974s",PASSED
click,Chrome 63.0.3239.132,,2018-01-26 17:05:18,2018-01-26 17:05:19,"0,394s",FAILED
