Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Validacao Campos,Chrome 63.0.3239.132,,2018-01-26 14:35:18,2018-01-26 14:35:56,"37,953s",PASSED
,,,,,,
Test Cases/HOMEPAGE/Verificar Email Rodape,Chrome 63.0.3239.132,,2018-01-26 14:35:19,2018-01-26 14:35:29,"10,614s",PASSED
openBrowser,Chrome 63.0.3239.132,,2018-01-26 14:35:19,2018-01-26 14:35:23,"3,502s",PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-01-26 14:35:23,2018-01-26 14:35:28,"5,872s",PASSED
check,Chrome 63.0.3239.132,,2018-01-26 14:35:28,2018-01-26 14:35:29,"0,149s",PASSED
closeBrowser,Chrome 63.0.3239.132,,2018-01-26 14:35:29,2018-01-26 14:35:29,"0,646s",PASSED
,,,,,,
Test Cases/HOMEPAGE/Verificar PoliticasPrivacidade,Chrome 63.0.3239.132,,2018-01-26 14:35:29,2018-01-26 14:35:41,"11,981s",PASSED
openBrowser,Chrome 63.0.3239.132,,2018-01-26 14:35:29,2018-01-26 14:35:32,"2,582s",PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-01-26 14:35:32,2018-01-26 14:35:39,"6,905s",PASSED
click,Chrome 63.0.3239.132,,2018-01-26 14:35:39,2018-01-26 14:35:40,"1,523s",PASSED
doubleClick,Chrome 63.0.3239.132,,2018-01-26 14:35:40,2018-01-26 14:35:41,"0,101s",PASSED
closeBrowser,Chrome 63.0.3239.132,,2018-01-26 14:35:41,2018-01-26 14:35:41,"0,690s",PASSED
,,,,,,
Test Cases/HOMEPAGE/Verificar Localizacao,Chrome 63.0.3239.132,,2018-01-26 14:35:41,2018-01-26 14:35:56,"14,923s",PASSED
openBrowser,Chrome 63.0.3239.132,,2018-01-26 14:35:41,2018-01-26 14:35:44,"2,352s",PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-01-26 14:35:44,2018-01-26 14:35:49,"5,464s",PASSED
doubleClick,Chrome 63.0.3239.132,,2018-01-26 14:35:49,2018-01-26 14:35:49,"0,192s",PASSED
click,Chrome 63.0.3239.132,,2018-01-26 14:35:49,2018-01-26 14:35:54,"4,506s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-26 14:35:54,2018-01-26 14:35:54,"0,177s",PASSED
doubleClick,Chrome 63.0.3239.132,,2018-01-26 14:35:54,2018-01-26 14:35:54,"0,098s",PASSED
check,Chrome 63.0.3239.132,,2018-01-26 14:35:54,2018-01-26 14:35:56,"1,327s",PASSED
closeBrowser,Chrome 63.0.3239.132,,2018-01-26 14:35:56,2018-01-26 14:35:56,"0,679s",PASSED
