Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Mensagens de validacao,Chrome 63.0.3239.132,,2018-01-25 17:49:12,2018-01-25 17:51:04,"1m - 51,419s",FAILED
,,,,,,
Test Cases/MSG CPF Invalido,Chrome 63.0.3239.132,Teste de valida\u00E7\u00E3o de mensagem para CPF Invalido na area de login,2018-01-25 17:49:12,2018-01-25 17:49:24,"11,736s",PASSED
openBrowser,Chrome 63.0.3239.132,,2018-01-25 17:49:13,2018-01-25 17:49:16,"2,816s",PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-01-25 17:49:16,2018-01-25 17:49:22,"5,878s",PASSED
click,Chrome 63.0.3239.132,,2018-01-25 17:49:22,2018-01-25 17:49:23,"1,482s",PASSED
doubleClick,Chrome 63.0.3239.132,,2018-01-25 17:49:23,2018-01-25 17:49:23,"0,089s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 17:49:23,2018-01-25 17:49:23,"0,125s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 17:49:23,2018-01-25 17:49:23,"0,094s",PASSED
click,Chrome 63.0.3239.132,,2018-01-25 17:49:23,2018-01-25 17:49:23,"0,078s",PASSED
check,Chrome 63.0.3239.132,,2018-01-25 17:49:23,2018-01-25 17:49:23,"0,100s",PASSED
closeBrowser,Chrome 63.0.3239.132,,2018-01-25 17:49:23,2018-01-25 17:49:24,"0,679s",PASSED
,,,,,,
Test Cases/MSG CPF nao cadastrado,Chrome 63.0.3239.132,,2018-01-25 17:49:24,2018-01-25 17:50:07,"43,063s",FAILED
openBrowser,Chrome 63.0.3239.132,,2018-01-25 17:49:24,2018-01-25 17:49:26,"1,955s",PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-01-25 17:49:26,2018-01-25 17:49:33,"6,188s",PASSED
click,Chrome 63.0.3239.132,,2018-01-25 17:49:33,2018-01-25 17:49:34,"1,513s",PASSED
doubleClick,Chrome 63.0.3239.132,,2018-01-25 17:49:34,2018-01-25 17:49:34,"0,064s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 17:49:34,2018-01-25 17:49:34,"0,109s",PASSED
doubleClick,Chrome 63.0.3239.132,,2018-01-25 17:49:34,2018-01-25 17:49:34,"0,068s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 17:49:34,2018-01-25 17:49:34,"0,080s",PASSED
click,Chrome 63.0.3239.132,,2018-01-25 17:49:34,2018-01-25 17:49:36,"1,656s",PASSED
click,Chrome 63.0.3239.132,,2018-01-25 17:49:36,2018-01-25 17:50:07,"31,292s",FAILED
,,,,,,
Test Cases/MSG Senha Errada,Chrome 63.0.3239.132,,2018-01-25 17:50:07,2018-01-25 17:50:20,"12,791s",PASSED
openBrowser,Chrome 63.0.3239.132,,2018-01-25 17:50:07,2018-01-25 17:50:10,"2,612s",PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-01-25 17:50:10,2018-01-25 17:50:16,"6,005s",PASSED
doubleClick,Chrome 63.0.3239.132,,2018-01-25 17:50:16,2018-01-25 17:50:18,"1,413s",PASSED
doubleClick,Chrome 63.0.3239.132,,2018-01-25 17:50:18,2018-01-25 17:50:18,"0,072s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 17:50:18,2018-01-25 17:50:18,"0,116s",PASSED
doubleClick,Chrome 63.0.3239.132,,2018-01-25 17:50:18,2018-01-25 17:50:18,"0,068s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 17:50:18,2018-01-25 17:50:18,"0,080s",PASSED
click,Chrome 63.0.3239.132,,2018-01-25 17:50:18,2018-01-25 17:50:19,"1,568s",PASSED
click,Chrome 63.0.3239.132,,2018-01-25 17:50:19,2018-01-25 17:50:19,"0,069s",PASSED
closeBrowser,Chrome 63.0.3239.132,,2018-01-25 17:50:19,2018-01-25 17:50:20,"0,651s",PASSED
,,,,,,
Test Cases/MSG Cadastrar CPF,Chrome 63.0.3239.132,,2018-01-25 17:50:20,2018-01-25 17:51:03,"42,738s",FAILED
openBrowser,Chrome 63.0.3239.132,,2018-01-25 17:50:20,2018-01-25 17:50:23,"2,364s",PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-01-25 17:50:23,2018-01-25 17:50:28,"5,746s",PASSED
click,Chrome 63.0.3239.132,,2018-01-25 17:50:28,2018-01-25 17:50:30,"1,442s",PASSED
doubleClick,Chrome 63.0.3239.132,,2018-01-25 17:50:30,2018-01-25 17:50:30,"0,063s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-25 17:50:30,2018-01-25 17:50:30,"0,103s",PASSED
click,Chrome 63.0.3239.132,,2018-01-25 17:50:30,2018-01-25 17:50:32,"1,664s",PASSED
click,Chrome 63.0.3239.132,,2018-01-25 17:50:32,2018-01-25 17:51:03,"31,223s",FAILED
