Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Pag Entre,Firefox 58.0,,2018-02-01 09:35:07,2018-02-01 09:36:46,"1m - 38,926s",FAILED
,,,,,,
Test Cases/ENTRE/Login Valido,Firefox 58.0,,2018-02-01 09:35:07,2018-02-01 09:36:11,"1m - 3,314s",FAILED
openBrowser,Firefox 58.0,,2018-02-01 09:35:08,2018-02-01 09:35:16,"8,302s",PASSED
navigateToUrl,Firefox 58.0,,2018-02-01 09:35:16,2018-02-01 09:35:26,"10,508s",PASSED
click,Firefox 58.0,,2018-02-01 09:35:26,2018-02-01 09:35:31,"4,158s",PASSED
doubleClick,Firefox 58.0,,2018-02-01 09:35:31,2018-02-01 09:35:33,"2,259s",PASSED
setText,Firefox 58.0,,2018-02-01 09:35:33,2018-02-01 09:35:37,"4,120s",PASSED
click,Firefox 58.0,,2018-02-01 09:35:37,2018-02-01 09:35:39,"2,257s",PASSED
click,Firefox 58.0,,2018-02-01 09:35:39,2018-02-01 09:36:11,"31,433s",FAILED
,,,,,,
Test Cases/ENTRE/RecuperacaoSenha,Firefox 58.0,,2018-02-01 09:36:11,2018-02-01 09:36:46,"35,258s",PASSED
openBrowser,Firefox 58.0,,2018-02-01 09:36:11,2018-02-01 09:36:19,"8,698s",PASSED
navigateToUrl,Firefox 58.0,,2018-02-01 09:36:19,2018-02-01 09:36:26,"6,716s",PASSED
click,Firefox 58.0,,2018-02-01 09:36:26,2018-02-01 09:36:30,"3,470s",PASSED
click,Firefox 58.0,,2018-02-01 09:36:30,2018-02-01 09:36:32,"2,266s",PASSED
delay,Firefox 58.0,,2018-02-01 09:36:32,2018-02-01 09:36:35,"3,034s",PASSED
setText,Firefox 58.0,,2018-02-01 09:36:35,2018-02-01 09:36:39,"4,112s",PASSED
click,Firefox 58.0,,2018-02-01 09:36:39,2018-02-01 09:36:41,"2,265s",PASSED
check,Firefox 58.0,,2018-02-01 09:36:41,2018-02-01 09:36:45,"3,267s",PASSED
closeBrowser,Firefox 58.0,,2018-02-01 09:36:45,2018-02-01 09:36:46,"1,298s",PASSED
