Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
navigateToUrl,Firefox 58.0,,2018-01-31 11:20:33,2018-01-31 11:20:39,"6,675s",PASSED
click,Firefox 58.0,,2018-01-31 11:20:39,2018-01-31 11:20:43,"3,353s",PASSED
doubleClick,Firefox 58.0,,2018-01-31 11:20:43,2018-01-31 11:20:45,"2,225s",PASSED
setText,Firefox 58.0,,2018-01-31 11:20:45,2018-01-31 11:20:49,"4,118s",PASSED
doubleClick,Firefox 58.0,,2018-01-31 11:20:49,2018-01-31 11:20:51,"2,238s",PASSED
setText,Firefox 58.0,,2018-01-31 11:20:51,2018-01-31 11:20:55,"4,079s",PASSED
click,Firefox 58.0,,2018-01-31 11:20:55,2018-01-31 11:20:58,"2,779s",PASSED
check,Firefox 58.0,,2018-01-31 11:20:58,2018-01-31 11:21:01,"3,288s",PASSED
closeBrowser,Firefox 58.0,,2018-01-31 11:21:01,2018-01-31 11:21:03,"1,266s",PASSED
,,,,,,
Test Cases/ENTRE/MSG Senha Errada,Firefox 58.0,,2018-01-31 11:21:03,2018-01-31 11:21:40,"37,328s",PASSED
openBrowser,Firefox 58.0,,2018-01-31 11:21:03,2018-01-31 11:21:10,"7,429s",PASSED
navigateToUrl,Firefox 58.0,,2018-01-31 11:21:10,2018-01-31 11:21:16,"5,768s",PASSED
doubleClick,Firefox 58.0,,2018-01-31 11:21:16,2018-01-31 11:21:18,"2,227s",PASSED
doubleClick,Firefox 58.0,,2018-01-31 11:21:18,2018-01-31 11:21:22,"3,742s",PASSED
setText,Firefox 58.0,,2018-01-31 11:21:22,2018-01-31 11:21:26,"4,101s",PASSED
doubleClick,Firefox 58.0,,2018-01-31 11:21:26,2018-01-31 11:21:28,"2,236s",PASSED
setText,Firefox 58.0,,2018-01-31 11:21:28,2018-01-31 11:21:32,"4,077s",PASSED
click,Firefox 58.0,,2018-01-31 11:21:32,2018-01-31 11:21:35,"3,096s",PASSED
check,Firefox 58.0,,2018-01-31 11:21:35,2018-01-31 11:21:39,"3,275s",PASSED
closeBrowser,Firefox 58.0,,2018-01-31 11:21:39,2018-01-31 11:21:40,"1,200s",PASSED
,,,,,,
Test Cases/ENTRE/RecuperacaoSenha,Firefox 58.0,,2018-01-31 11:21:40,2018-01-31 11:22:14,"34,481s",PASSED
openBrowser,Firefox 58.0,,2018-01-31 11:21:40,2018-01-31 11:21:47,"7,408s",PASSED
navigateToUrl,Firefox 58.0,,2018-01-31 11:21:47,2018-01-31 11:21:53,"5,604s",PASSED
click,Firefox 58.0,,2018-01-31 11:21:53,2018-01-31 11:21:57,"3,430s",PASSED
click,Firefox 58.0,,2018-01-31 11:21:57,2018-01-31 11:21:59,"2,273s",PASSED
delay,Firefox 58.0,,2018-01-31 11:21:59,2018-01-31 11:22:02,"3,030s",PASSED
setText,Firefox 58.0,,2018-01-31 11:22:02,2018-01-31 11:22:06,"4,116s",PASSED
click,Firefox 58.0,,2018-01-31 11:22:06,2018-01-31 11:22:08,"2,349s",PASSED
check,Firefox 58.0,,2018-01-31 11:22:08,2018-01-31 11:22:13,"4,783s",PASSED
closeBrowser,Firefox 58.0,,2018-01-31 11:22:13,2018-01-31 11:22:14,"1,315s",PASSED
