Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Mensagens de validacao,Firefox 58.0,,2018-01-24 12:02:02,2018-01-24 12:02:52,"50,374s",PASSED
,,,,,,
Test Cases/MSG CPF Invalido,Firefox 58.0,Teste de valida\u00E7\u00E3o de mensagem para CPF Invalido na area de login,2018-01-24 12:02:02,2018-01-24 12:02:14,"12,201s",PASSED
openBrowser,Firefox 58.0,,2018-01-24 12:02:02,2018-01-24 12:02:07,"4,931s",PASSED
navigateToUrl,Firefox 58.0,,2018-01-24 12:02:07,2018-01-24 12:02:12,"4,298s",PASSED
click,Firefox 58.0,,2018-01-24 12:02:12,2018-01-24 12:02:13,"1,356s",PASSED
doubleClick,Firefox 58.0,,2018-01-24 12:02:13,2018-01-24 12:02:13,"0,258s",PASSED
setText,Firefox 58.0,,2018-01-24 12:02:13,2018-01-24 12:02:13,"0,116s",PASSED
setText,Firefox 58.0,,2018-01-24 12:02:13,2018-01-24 12:02:13,"0,061s",PASSED
click,Firefox 58.0,,2018-01-24 12:02:13,2018-01-24 12:02:14,"0,260s",PASSED
check,Firefox 58.0,,2018-01-24 12:02:14,2018-01-24 12:02:14,"0,296s",PASSED
closeBrowser,Firefox 58.0,,2018-01-24 12:02:14,2018-01-24 12:02:14,"0,254s",PASSED
,,,,,,
Test Cases/MSG CPF nao cadastrado,Firefox 58.0,,2018-01-24 12:02:14,2018-01-24 12:02:27,"12,509s",PASSED
openBrowser,Firefox 58.0,,2018-01-24 12:02:14,2018-01-24 12:02:19,"4,434s",PASSED
navigateToUrl,Firefox 58.0,,2018-01-24 12:02:19,2018-01-24 12:02:24,"4,810s",PASSED
click,Firefox 58.0,,2018-01-24 12:02:24,2018-01-24 12:02:25,"1,394s",PASSED
doubleClick,Firefox 58.0,,2018-01-24 12:02:25,2018-01-24 12:02:25,"0,228s",PASSED
setText,Firefox 58.0,,2018-01-24 12:02:25,2018-01-24 12:02:25,"0,083s",PASSED
doubleClick,Firefox 58.0,,2018-01-24 12:02:25,2018-01-24 12:02:25,"0,215s",PASSED
setText,Firefox 58.0,,2018-01-24 12:02:25,2018-01-24 12:02:26,"0,082s",PASSED
click,Firefox 58.0,,2018-01-24 12:02:26,2018-01-24 12:02:26,"0,643s",PASSED
click,Firefox 58.0,,2018-01-24 12:02:26,2018-01-24 12:02:26,"0,247s",PASSED
closeBrowser,Firefox 58.0,,2018-01-24 12:02:26,2018-01-24 12:02:27,"0,235s",PASSED
,,,,,,
Test Cases/MSG Senha Errada,Firefox 58.0,,2018-01-24 12:02:27,2018-01-24 12:02:39,"12,462s",PASSED
openBrowser,Firefox 58.0,,2018-01-24 12:02:27,2018-01-24 12:02:32,"4,822s",PASSED
navigateToUrl,Firefox 58.0,,2018-01-24 12:02:32,2018-01-24 12:02:36,"4,018s",PASSED
doubleClick,Firefox 58.0,,2018-01-24 12:02:36,2018-01-24 12:02:36,"0,208s",PASSED
doubleClick,Firefox 58.0,,2018-01-24 12:02:36,2018-01-24 12:02:38,"1,763s",PASSED
setText,Firefox 58.0,,2018-01-24 12:02:38,2018-01-24 12:02:38,"0,083s",PASSED
doubleClick,Firefox 58.0,,2018-01-24 12:02:38,2018-01-24 12:02:38,"0,215s",PASSED
setText,Firefox 58.0,,2018-01-24 12:02:38,2018-01-24 12:02:38,"0,075s",PASSED
click,Firefox 58.0,,2018-01-24 12:02:38,2018-01-24 12:02:39,"0,666s",PASSED
click,Firefox 58.0,,2018-01-24 12:02:39,2018-01-24 12:02:39,"0,240s",PASSED
closeBrowser,Firefox 58.0,,2018-01-24 12:02:39,2018-01-24 12:02:39,"0,247s",PASSED
,,,,,,
Test Cases/MSG Cadastrar CPF,Firefox 58.0,,2018-01-24 12:02:39,2018-01-24 12:02:52,"12,739s",PASSED
openBrowser,Firefox 58.0,,2018-01-24 12:02:39,2018-01-24 12:02:44,"4,949s",PASSED
navigateToUrl,Firefox 58.0,,2018-01-24 12:02:44,2018-01-24 12:02:49,"4,855s",PASSED
click,Firefox 58.0,,2018-01-24 12:02:49,2018-01-24 12:02:51,"1,409s",PASSED
doubleClick,Firefox 58.0,,2018-01-24 12:02:51,2018-01-24 12:02:51,"0,206s",PASSED
setText,Firefox 58.0,,2018-01-24 12:02:51,2018-01-24 12:02:51,"0,452s",PASSED
click,Firefox 58.0,,2018-01-24 12:02:51,2018-01-24 12:02:51,"0,238s",PASSED
click,Firefox 58.0,,2018-01-24 12:02:51,2018-01-24 12:02:52,"0,240s",PASSED
closeBrowser,Firefox 58.0,,2018-01-24 12:02:52,2018-01-24 12:02:52,"0,266s",PASSED
