Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Pagamentos,Chrome 63.0.3239.132,,2018-01-26 10:00:11,2018-01-26 10:01:02,"51,173s",FAILED
,,,,,,
Test Cases/HOMEPAGE/Adicionar Carrinho,Chrome 63.0.3239.132,,2018-01-26 10:00:11,2018-01-26 10:01:01,"50,227s",FAILED
openBrowser,Chrome 63.0.3239.132,,2018-01-26 10:00:11,2018-01-26 10:00:14,"2,824s",PASSED
navigateToUrl,Chrome 63.0.3239.132,,2018-01-26 10:00:14,2018-01-26 10:00:20,"6,101s",PASSED
click,Chrome 63.0.3239.132,,2018-01-26 10:00:20,2018-01-26 10:00:22,"1,733s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-26 10:00:22,2018-01-26 10:00:22,"0,138s",PASSED
setText,Chrome 63.0.3239.132,,2018-01-26 10:00:22,2018-01-26 10:00:22,"0,107s",PASSED
click,Chrome 63.0.3239.132,,2018-01-26 10:00:22,2018-01-26 10:00:25,"2,475s",PASSED
click,Chrome 63.0.3239.132,,2018-01-26 10:00:25,2018-01-26 10:00:29,"3,893s",PASSED
doubleClick,Chrome 63.0.3239.132,,2018-01-26 10:00:29,2018-01-26 10:00:29,"0,121s",PASSED
waitForPageLoad,Chrome 63.0.3239.132,,2018-01-26 10:00:29,2018-01-26 10:00:29,"0,064s",PASSED
doubleClick,Chrome 63.0.3239.132,,2018-01-26 10:00:29,2018-01-26 10:01:01,"32,328s",FAILED
